KLP ID|School Name|Day|Month|Year|Food Indent (1-5)|Food Indent (6-7)|Food Indent (8)|Food Indent (9-10)|Attendance (1-5)|Attendance (6-7)|Attendance (8)|Attendance (9-10)||
33310|GKHPS JUGANAHALLI|11|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|12|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|13|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|16|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|17|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|18|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|20|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|21|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|23|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|24|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|25|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|26|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|28|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|30|JULY|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|31|JULY|2012|15|10|||15|10||||
33189|GKMPS PRAKASH NAGAR|2|JULY|2012|40|45|||58|55||||
33189|GKMPS PRAKASH NAGAR|3|JULY|2012|50|45|||52|56||||
33189|GKMPS PRAKASH NAGAR|4|JULY|2012|50|45|||61|56||||
33189|GKMPS PRAKASH NAGAR|5|JULY|2012|50|45|||63|56||||
33189|GKMPS PRAKASH NAGAR|6|JULY|2012|50|45|||56|56||||
33189|GKMPS PRAKASH NAGAR|9|JULY|2012|50|45|||74|55||||
33189|GKMPS PRAKASH NAGAR|10|JULY|2012|50|45|||63|57||||
33189|GKMPS PRAKASH NAGAR|11|JULY|2012|50|45|||63|56||||
33189|GKMPS PRAKASH NAGAR|12|JULY|2012|50|45|||62|57||||
33189|GKMPS PRAKASH NAGAR|13|JULY|2012|50|45|||62|58||||
33189|GKMPS PRAKASH NAGAR|14|JULY|2012|50|45|||62|56||||
33189|GKMPS PRAKASH NAGAR|16|JULY|2012|50|45|||62|52||||
33189|GKMPS PRAKASH NAGAR|17|JULY|2012|50|45|||56|56||||
33189|GKMPS PRAKASH NAGAR|18|JULY|2012|50|45|||59|56||||
33189|GKMPS PRAKASH NAGAR|19|JULY|2012|50|45|||58|57||||
33189|GKMPS PRAKASH NAGAR|20|JULY|2012|50|45|||60|57||||
33189|GKMPS PRAKASH NAGAR|21|JULY|2012|50|45|||64|66||||
33189|GKMPS PRAKASH NAGAR|23|JULY|2012|50|45|||62|59||||
33189|GKMPS PRAKASH NAGAR|24|JULY|2012|50|45|||62|58||||
33189|GKMPS PRAKASH NAGAR|25|JULY|2012|50|45|||62|58||||
33189|GKMPS PRAKASH NAGAR|26|JULY|2012|50|45|||62|58||||
33189|GKMPS PRAKASH NAGAR|28|JULY|2012|50|45|||63|57||||
33189|GKMPS PRAKASH NAGAR|28|JULY|2012|50|45|||59|56||||
33189|GKMPS PRAKASH NAGAR|28|JULY|2012|50|45|||59|57||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|1|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|2|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|3|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|4|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|6|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|7|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|8|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|9|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|10|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|11|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|13|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|14|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|16|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|17|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|18|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|21|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|22|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|23|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|24|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|25|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|27|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|28|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|29|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|30|AUGUST|2012|10|15|||10|15||||
33312|GKHPS RAJAJINAGARA 2nd BLOCK|31|AUGUST|2012|10|15|||10|15||||
33310|GKHPS JUGANAHALLI|1|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|2|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|3|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|4|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|6|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|7|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|8|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|9|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|10|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|11|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|13|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|14|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|16|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|17|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|18|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|21|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|22|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|23|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|24|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|25|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|27|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|28|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|29|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|30|AUGUST|2012|15|10|||15|10||||
33310|GKHPS JUGANAHALLI|31|AUGUST|2012|15|10|||15|10||||
33189|GKMPS PRAKASH NAGAR|1|AUGUST|2012|50|40|||61|55||||
33189|GKMPS PRAKASH NAGAR|2|AUGUST|2012|50|40|||67|60||||
33189|GKMPS PRAKASH NAGAR|3|AUGUST|2012|50|40|||63|52||||
33189|GKMPS PRAKASH NAGAR|6|AUGUST|2012|40|40|||62|58||||
33189|GKMPS PRAKASH NAGAR|7|AUGUST|2012|40|40|||61|56||||
33189|GKMPS PRAKASH NAGAR|8|AUGUST|2012|40|40|||60|54||||
33189|GKMPS PRAKASH NAGAR|9|AUGUST|2012|40|40|||58|53||||
33189|GKMPS PRAKASH NAGAR|10|AUGUST|2012|40|40|||50|53||||
33189|GKMPS PRAKASH NAGAR|11|AUGUST|2012|40|40|||62|54||||
33189|GKMPS PRAKASH NAGAR|13|AUGUST|2012|40|40|||59|55||||
33189|GKMPS PRAKASH NAGAR|14|AUGUST|2012|40|40|||59|56||||
33189|GKMPS PRAKASH NAGAR|16|AUGUST|2012|40|40|||53|49||||
33189|GKMPS PRAKASH NAGAR|17|AUGUST|2012|40|40|||60|58||||
33189|GKMPS PRAKASH NAGAR|18|AUGUST|2012|40|40|||62|54||||
33189|GKMPS PRAKASH NAGAR|21|AUGUST|2012|40|40|||63|53||||
33189|GKMPS PRAKASH NAGAR|22|AUGUST|2012|40|40|||65|54||||
33189|GKMPS PRAKASH NAGAR|23|AUGUST|2012|40|40|||59|51||||
33189|GKMPS PRAKASH NAGAR|24|AUGUST|2012|40|40|||58|53||||
33189|GKMPS PRAKASH NAGAR|25|AUGUST|2012|40|40|||60|53||||
33189|GKMPS PRAKASH NAGAR|27|AUGUST|2012|40|40|||64|55||||
33189|GKMPS PRAKASH NAGAR|28|AUGUST|2012|40|40|||64|55||||
33189|GKMPS PRAKASH NAGAR|29|AUGUST|2012|40|40|||65|50||||
33189|GKMPS PRAKASH NAGAR|30|AUGUST|2012|40|40|||64|55||||
33189|GKMPS PRAKASH NAGAR|31|AUGUST|2012|40|40|||60|51||||
32193|GKLPS HADU SIDDAPURA|1|JUNE|2012|22||||15|||||
32193|GKLPS HADU SIDDAPURA|2|JUNE|2012|29||||20|||||
32193|GKLPS HADU SIDDAPURA|4|JUNE|2012|29||||25|||||
32193|GKLPS HADU SIDDAPURA|5|JUNE|2012|29||||25|||||
32193|GKLPS HADU SIDDAPURA|6|JUNE|2012|29||||26|||||
32193|GKLPS HADU SIDDAPURA|7|JUNE|2012|25||||26|||||
32193|GKLPS HADU SIDDAPURA|8|JUNE|2012|25||||26|||||
32193|GKLPS HADU SIDDAPURA|9|JUNE|2012|25||||26|||||
32193|GKLPS HADU SIDDAPURA|11|JUNE|2012|25||||26|||||
32193|GKLPS HADU SIDDAPURA|12|JUNE|2012|25||||26|||||
32193|GKLPS HADU SIDDAPURA|13|JUNE|2012|25||||26|||||
32193|GKLPS HADU SIDDAPURA|14|JUNE|2012|25||||26|||||
32193|GKLPS HADU SIDDAPURA|15|JUNE|2012|25||||26|||||
32193|GKLPS HADU SIDDAPURA|16|JUNE|2012|25||||26|||||
32193|GKLPS HADU SIDDAPURA|18|JUNE|2012|25||||25|||||
32193|GKLPS HADU SIDDAPURA|19|JUNE|2012|25||||25|||||
32193|GKLPS HADU SIDDAPURA|20|JUNE|2012|25||||25|||||
32193|GKLPS HADU SIDDAPURA|21|JUNE|2012|25||||25|||||
32193|GKLPS HADU SIDDAPURA|22|JUNE|2012|26||||25|||||
32193|GKLPS HADU SIDDAPURA|23|JUNE|2012|26||||25|||||
32193|GKLPS HADU SIDDAPURA|25|JUNE|2012|26||||25|||||
32193|GKLPS HADU SIDDAPURA|26|JUNE|2012|27||||25|||||
32193|GKLPS HADU SIDDAPURA|27|JUNE|2012|27||||25|||||
32193|GKLPS HADU SIDDAPURA|28|JUNE|2012|27||||25|||||
32193|GKLPS HADU SIDDAPURA|29|JUNE|2012|27||||25|||||
32198|GKLPS MULLURCOLONY|1|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|2|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|4|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|5|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|6|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|7|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|8|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|9|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|11|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|12|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|12|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|14|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|15|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|16|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|18|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|19|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|20|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|21|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|22|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|23|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|25|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|26|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|27|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|28|JUNE|2012|15||||15|||||
32198|GKLPS MULLURCOLONY|29|JUNE|2012|15||||15|||||
32199|GKHPS MULLUR|1|JUNE|2012|47|20|||47|20||||
32199|GKHPS MULLUR|2|JUNE|2012|47|20|||47|20||||
32199|GKHPS MULLUR|4|JUNE|2012|47|20|||47|20||||
32199|GKHPS MULLUR|5|JUNE|2012|47|20|||47|20||||
32199|GKHPS MULLUR|6|JUNE|2012|47|20|||61|25||||
32199|GKHPS MULLUR|7|JUNE|2012|61|25|||61|25||||
32199|GKHPS MULLUR|8|JUNE|2012|61|25|||61|25||||
32199|GKHPS MULLUR|9|JUNE|2012|78|25|||78|25||||
32199|GKHPS MULLUR|11|JUNE|2012|70|27|||70|27||||
32199|GKHPS MULLUR|12|JUNE|2012|87|27|||87|27||||
32199|GKHPS MULLUR|13|JUNE|2012|87|29|||87|29||||
32199|GKHPS MULLUR|14|JUNE|2012|87|29|||87|29||||
32199|GKHPS MULLUR|15|JUNE|2012|87|29|||87|29||||
32199|GKHPS MULLUR|16|JUNE|2012|87|29|||87|29||||
32199|GKHPS MULLUR|18|JUNE|2012|84|30|||84|30||||
32199|GKHPS MULLUR|19|JUNE|2012|84|30|||84|31||||
32199|GKHPS MULLUR|20|JUNE|2012|84|30|||70|25||||
32199|GKHPS MULLUR|21|JUNE|2012|84|30|||89|32||||
32199|GKHPS MULLUR|22|JUNE|2012|95|35|||91|32||||
32199|GKHPS MULLUR|23|JUNE|2012|75|35|||72|31||||
32199|GKHPS MULLUR|25|JUNE|2012|74|36|||88|28||||
32199|GKHPS MULLUR|26|JUNE|2012|88|36|||84|31||||
32199|GKHPS MULLUR|27|JUNE|2012|88|35|||86|31||||
32199|GKHPS MULLUR|28|JUNE|2012|88|35|||86|31||||
32199|GKHPS MULLUR|29|JUNE|2012|90|35|||86|31||||
32189|GKHPS KODATHI|1|JUNE|2012|27|26|||7|26||||
32189|GKHPS KODATHI|2|JUNE|2012|27|26|||27|30||||
32189|GKHPS KODATHI|4|JUNE|2012|27|26|||27|30||||
32189|GKHPS KODATHI|5|JUNE|2012|27|26|||27|30||||
32189|GKHPS KODATHI|6|JUNE|2012|27|26|||27|30||||
32189|GKHPS KODATHI|7|JUNE|2012|27|30|||27|30||||
32189|GKHPS KODATHI|8|JUNE|2012|27|30|||27|30||||
32189|GKHPS KODATHI|9|JUNE|2012|27|30|||33|29||||
32189|GKHPS KODATHI|11|JUNE|2012|27|30|||34|26||||
32189|GKHPS KODATHI|12|JUNE|2012|27|30|||39|29||||
32189|GKHPS KODATHI|13|JUNE|2012|27|30|||39|29||||
32189|GKHPS KODATHI|14|JUNE|2012|27|30|||38|29||||
32189|GKHPS KODATHI|15|JUNE|2012|27|30|||38|30||||
32189|GKHPS KODATHI|16|JUNE|2012|27|30|||40|29||||
32189|GKHPS KODATHI|18|JUNE|2012|27|30|||42|28||||
32189|GKHPS KODATHI|19|JUNE|2012|27|30|||42|29||||
32189|GKHPS KODATHI|20|JUNE|2012|27|30|||41|28||||
32189|GKHPS KODATHI|21|JUNE|2012|27|30|||39|27||||
32189|GKHPS KODATHI|22|JUNE|2012|27|30|||41|30||||
32189|GKHPS KODATHI|23|JUNE|2012|27|30|||42|29||||
32189|GKHPS KODATHI|25|JUNE|2012|27|30|||38|29||||
32189|GKHPS KODATHI|26|JUNE|2012|27|30|||43|30||||
32189|GKHPS KODATHI|27|JUNE|2012|27|30|||42|27||||
32189|GKHPS KODATHI|28|JUNE|2012|27|30|||44|29||||
32189|GKHPS KODATHI|29|JUNE|2012|27|30|||44|29||||
32200|GKLPS SULIKUNTDINNE|1|JUNE|2012|32||||32|||||
32200|GKLPS SULIKUNTDINNE|2|JUNE|2012|32||||32|||||
32200|GKLPS SULIKUNTDINNE|4|JUNE|2012|32||||32|||||
32200|GKLPS SULIKUNTDINNE|5|JUNE|2012|32||||30|||||
32200|GKLPS SULIKUNTDINNE|6|JUNE|2012|31||||31|||||
32200|GKLPS SULIKUNTDINNE|7|JUNE|2012|30||||31|||||
32200|GKLPS SULIKUNTDINNE|8|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|9|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|11|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|12|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|13|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|14|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|15|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|16|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|18|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|19|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|20|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|21|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|22|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|23|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|25|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|26|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|27|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|28|JUNE|2012|30||||30|||||
32200|GKLPS SULIKUNTDINNE|29|JUNE|2012|30||||30|||||
32196|GKLPS KACHA MARANAHALLI|1|JUNE|2012|18||||20|||||
32196|GKLPS KACHA MARANAHALLI|2|JUNE|2012|23||||20|||||
32196|GKLPS KACHA MARANAHALLI|4|JUNE|2012|23||||22|||||
32196|GKLPS KACHA MARANAHALLI|5|JUNE|2012|23||||22|||||
32196|GKLPS KACHA MARANAHALLI|6|JUNE|2012|23||||23|||||
32196|GKLPS KACHA MARANAHALLI|7|JUNE|2012|24||||24|||||
32196|GKLPS KACHA MARANAHALLI|8|JUNE|2012|24||||24|||||
32196|GKLPS KACHA MARANAHALLI|9|JUNE|2012|24||||24|||||
32196|GKLPS KACHA MARANAHALLI|11|JUNE|2012|24||||24|||||
32196|GKLPS KACHA MARANAHALLI|12|JUNE|2012|24||||24|||||
32196|GKLPS KACHA MARANAHALLI|13|JUNE|2012|24||||24|||||
32196|GKLPS KACHA MARANAHALLI|14|JUNE|2012|24||||24|||||
32196|GKLPS KACHA MARANAHALLI|15|JUNE|2012|24||||24|||||
32196|GKLPS KACHA MARANAHALLI|16|JUNE|2012|24||||24|||||
32196|GKLPS KACHA MARANAHALLI|18|JUNE|2012|23||||22|||||
32196|GKLPS KACHA MARANAHALLI|19|JUNE|2012|23||||22|||||
32196|GKLPS KACHA MARANAHALLI|20|JUNE|2012|23||||23|||||
32196|GKLPS KACHA MARANAHALLI|21|JUNE|2012|23||||23|||||
32196|GKLPS KACHA MARANAHALLI|22|JUNE|2012|23||||23|||||
32196|GKLPS KACHA MARANAHALLI|23|JUNE|2012|23||||23|||||
32196|GKLPS KACHA MARANAHALLI|25|JUNE|2012|25||||22|||||
32196|GKLPS KACHA MARANAHALLI|26|JUNE|2012|25||||22|||||
32196|GKLPS KACHA MARANAHALLI|27|JUNE|2012|25||||24|||||
32196|GKLPS KACHA MARANAHALLI|28|JUNE|2012|25||||24|||||
32196|GKLPS KACHA MARANAHALLI|29|JUNE|2012|25||||24|||||
32201|GKMPS GUNJOOR|1|JUNE|2012|200|50|||180|50||||
32201|GKMPS GUNJOOR|2|JUNE|2012|200|50|||90|50||||
32201|GKMPS GUNJOOR|4|JUNE|2012|200|50|||89|61||||
32201|GKMPS GUNJOOR|5|JUNE|2012|200|50|||110|60||||
32201|GKMPS GUNJOOR|6|JUNE|2012|110|70|||110|70||||
32201|GKMPS GUNJOOR|7|JUNE|2012|110|70|||110|70||||
32201|GKMPS GUNJOOR|8|JUNE|2012|110|70|||110|70||||
32201|GKMPS GUNJOOR|9|JUNE|2012|110|70|||100|75||||
32201|GKMPS GUNJOOR|11|JUNE|2012|110|70|||110|70||||
32201|GKMPS GUNJOOR|12|JUNE|2012|110|70|||110|80||||
32201|GKMPS GUNJOOR|13|JUNE|2012|113|79|||113|79||||
32201|GKMPS GUNJOOR|14|JUNE|2012|114|83|||114|83||||
32201|GKMPS GUNJOOR|15|JUNE|2012|114|83|||114|83||||
32201|GKMPS GUNJOOR|16|JUNE|2012|114|83|||118|82||||
32201|GKMPS GUNJOOR|18|JUNE|2012|111|81|||111|81||||
32201|GKMPS GUNJOOR|19|JUNE|2012|111|81|||109|83||||
32201|GKMPS GUNJOOR|20|JUNE|2012|111|81|||117|87||||
32201|GKMPS GUNJOOR|21|JUNE|2012|111|81|||121|86||||
32201|GKMPS GUNJOOR|22|JUNE|2012|111|81|||121|84||||
32201|GKMPS GUNJOOR|23|JUNE|2012|111|81|||116|82||||
32201|GKMPS GUNJOOR|25|JUNE|2012|125|96|||115|86||||
32201|GKMPS GUNJOOR|26|JUNE|2012|120|100|||118|90||||
32201|GKMPS GUNJOOR|27|JUNE|2012|130|90|||122|85||||
32201|GKMPS GUNJOOR|28|JUNE|2012|140|90|||128|87||||
32201|GKMPS GUNJOOR|29|JUNE|2012|140|80|||125|80||||
32907|GUHPS VARTHUR|4|JUNE|2012|65|15|||65|15||||
32907|GUHPS VARTHUR|5|JUNE|2012|65|14|||65|14||||
32907|GUHPS VARTHUR|6|JUNE|2012|65|27|||65|27||||
32907|GUHPS VARTHUR|7|JUNE|2012|65|25|||65|25||||
32907|GUHPS VARTHUR|8|JUNE|2012|65|35|||65|35||||
32907|GUHPS VARTHUR|9|JUNE|2012|65|35|||65|35||||
32907|GUHPS VARTHUR|11|JUNE|2012|65|32|||65|32||||
32907|GUHPS VARTHUR|12|JUNE|2012|65|34|||69|34||||
32907|GUHPS VARTHUR|13|JUNE|2012|65|27|||69|27||||
32907|GUHPS VARTHUR|14|JUNE|2012|65|30|||69|30||||
32907|GUHPS VARTHUR|15|JUNE|2012|65|33|||69|33||||
32907|GUHPS VARTHUR|16|JUNE|2012|65|31|||69|31||||
32907|GUHPS VARTHUR|18|JUNE|2012|65|28|||69|38||||
32907|GUHPS VARTHUR|19|JUNE|2012|69|30|||69|30||||
32907|GUHPS VARTHUR|20|JUNE|2012|69|28|||69|28||||
32907|GUHPS VARTHUR|21|JUNE|2012|69|31|||69|31||||
32907|GUHPS VARTHUR|22|JUNE|2012|69|31|||69|31||||
32907|GUHPS VARTHUR|23|JUNE|2012|69|26|||69|26||||
32907|GUHPS VARTHUR|25|JUNE|2012|69|18|||69|18||||
32907|GUHPS VARTHUR|26|JUNE|2012|69|23|||69|23||||
32907|GUHPS VARTHUR|27|JUNE|2012|69|27|||69|27||||
32907|GUHPS VARTHUR|28|JUNE|2012|69|28|||69|28||||
32907|GUHPS VARTHUR|29|JUNE|2012|69|30|||69|30||||
32906|GKMPS VARTHUR|1|JUNE|2012|36|28|||36|28||||
32906|GKMPS VARTHUR|2|JUNE|2012|75|45|||22|26||||
32906|GKMPS VARTHUR|4|JUNE|2012|145|88|||144|88||||
32906|GKMPS VARTHUR|5|JUNE|2012|145|88|||144|88||||
32906|GKMPS VARTHUR|6|JUNE|2012|145|88|||144|88||||
32906|GKMPS VARTHUR|7|JUNE|2012|144|88|||144|88||||
32906|GKMPS VARTHUR|8|JUNE|2012|144|88|||110|88||||
32906|GKMPS VARTHUR|9|JUNE|2012|144|88|||104|73||||
32906|GKMPS VARTHUR|11|JUNE|2012|144|88|||112|80||||
32906|GKMPS VARTHUR|12|JUNE|2012|144|88|||124|95||||
32906|GKMPS VARTHUR|13|JUNE|2012|144|88|||121|102||||
32906|GKMPS VARTHUR|14|JUNE|2012|144|88|||126|93||||
32906|GKMPS VARTHUR|15|JUNE|2012|144|88|||138|111||||
32906|GKMPS VARTHUR|16|JUNE|2012|144|88|||128|91||||
32906|GKMPS VARTHUR|18|JUNE|2012|144|88|||127|94||||
32906|GKMPS VARTHUR|19|JUNE|2012|144|88|||135|105||||
32906|GKMPS VARTHUR|20|JUNE|2012|144|88|||147|104||||
32906|GKMPS VARTHUR|21|JUNE|2012|148|88|||198|106||||
32906|GKMPS VARTHUR|22|JUNE|2012|144|88|||167|111||||
32906|GKMPS VARTHUR|23|JUNE|2012|140|110|||130|105||||
32906|GKMPS VARTHUR|25|JUNE|2012|160|105|||149|104||||
32906|GKMPS VARTHUR|26|JUNE|2012|160|105|||149|107||||
32906|GKMPS VARTHUR|27|JUNE|2012|160|105|||153|112||||
32906|GKMPS VARTHUR|28|JUNE|2012|160|105|||152|111||||
32906|GKMPS VARTHUR|29|JUNE|2012|160|105|||152|111||||
32903|GKLPS MADHURA NAGAR|1|JUNE|2012|50||||50|||||
32903|GKLPS MADHURA NAGAR|2|JUNE|2012|50||||50|||||
32903|GKLPS MADHURA NAGAR|4|JUNE|2012|50||||65|||||
32903|GKLPS MADHURA NAGAR|5|JUNE|2012|50||||65|||||
32903|GKLPS MADHURA NAGAR|6|JUNE|2012|50||||65|||||
32903|GKLPS MADHURA NAGAR|7|JUNE|2012|65||||65|||||
32903|GKLPS MADHURA NAGAR|8|JUNE|2012|65||||65|||||
32903|GKLPS MADHURA NAGAR|9|JUNE|2012|65||||65|||||
32903|GKLPS MADHURA NAGAR|11|JUNE|2012|65||||65|||||
32903|GKLPS MADHURA NAGAR|12|JUNE|2012|65||||65|||||
32903|GKLPS MADHURA NAGAR|13|JUNE|2012|65||||65|||||
32903|GKLPS MADHURA NAGAR|14|JUNE|2012|65||||65|||||
32903|GKLPS MADHURA NAGAR|15|JUNE|2012|65||||65|||||
32903|GKLPS MADHURA NAGAR|16|JUNE|2012|65||||65|||||
32903|GKLPS MADHURA NAGAR|18|JUNE|2012|65||||70|||||
32903|GKLPS MADHURA NAGAR|19|JUNE|2012|65||||70|||||
32903|GKLPS MADHURA NAGAR|20|JUNE|2012|65||||70|||||
32903|GKLPS MADHURA NAGAR|21|JUNE|2012|65||||70|||||
32903|GKLPS MADHURA NAGAR|22|JUNE|2012|65||||70|||||
32903|GKLPS MADHURA NAGAR|23|JUNE|2012|65||||70|||||
32903|GKLPS MADHURA NAGAR|25|JUNE|2012|65||||70|||||
32903|GKLPS MADHURA NAGAR|26|JUNE|2012|75||||70|||||
32903|GKLPS MADHURA NAGAR|27|JUNE|2012|75||||70|||||
32903|GKLPS MADHURA NAGAR|28|JUNE|2012|75||||70|||||
32903|GKLPS MADHURA NAGAR|29|JUNE|2012|75||||70|||||
