'TYPE','DISTRICT','BLOCK','CLUSTER','ID','SCHOOLNAME','Ward  Name or Gram Panchayath','Corporator  or Presedent'
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31205,'CHIKKAGOLLARAHATTI   2','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31218,'GANGONDANA HALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31227,'GANGONDANA HALLI 1','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31339,'RAVUTHANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31344,'AVERAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31346,'KITTHANAHALLI  2ND CENTER','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31351,'KITTHANA HALLI 1','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31354,'KADABAGERE','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31356,'K.G LAKKENAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31370,'BASAWESHWARA  NAGARA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31383,'K G SRIKANTAPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31390,'VADDARAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31392,'BETTA HALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31398,'BAIYANDAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',33818,'KADABAGERE PUNARVASATHI KENDRA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',33845,'KACHOHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',33864,'KITHANA HALLI PALYA 3','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',33866,'GOWDAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',34022,'MAHIMANNANA PALYA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30307,'MADAVARA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30316,'ANCHEPALYA 1','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30317,'CHIKKABEDRAKALLU 2','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30319,'THIMMABHOVIPALYA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30320,'ANCHEPALYA 2','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30324,'NAGARURU','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30325,'THOTADHAGUDDADHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30326,'MARAPPANA PALYA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30329,'ALURU PALYA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30330,'BAIYALAPPANA PALYA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30331,'GECHEGADHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30332,'SHIVANAPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30333,'TAMMENAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30335,'ADAKIMARNAHALLI 1','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30336,'NANDISHVARA BADAVANE','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30337,'GURUNAGARA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30340,'HARUKYATANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30343,'NAGAROORU COLONY','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30345,'KODIPALYA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30347,'ALURU','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30349,'ADAKIMARNAHALLI 2','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30352,'DASANAPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30355,'MAKALI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30361,'KUDURE GERE','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30364,'KUDUREGERE COLONY','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30365,'CHIKKA BIDARAKALLU','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',30372,'HEGGADA DEVANA PURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Makali',33943,'NANDARAMAIAHNAPALYA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Mallasandra',30726,'MATHKUR 1','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Mallasandra',30727,'KOLUVARAYANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Mallasandra',30759,'MEDARAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Mallasandra',30873,'MATHKURU COLONY','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Mallasandra',31256,'CHIKKABANNAVARA-2','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Mallasandra',31267,'CHIKKABANNAVARA 3RD CENTER','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Mallasandra',33881,'CHIKKABANAVARA 4','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Mallasandra',35110,'CHIKKABANNAVARA-1','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',30720,'CHOKKANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',30729,'BUDUMANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',30733,'VISHWANATHPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',31214,'ADDIGANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',31222,'PARVATHIPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',31511,'ADDE','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',31512,'RAJANAKUNTE','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',31533,'SYANUBOGANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',31540,'KADATHANAMALE','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',31543,'ITAGAL PURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',33722,'SRIRAMANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',33724,'SURADEVANAPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',33827,'SADENA HALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',33830,'POTTENAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',33844,'NALLIKUNTE','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',33848,'SHANUBHOGANAHALLI  LAYOUT','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',33919,'SADENA HALLI LAYOUT','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',33920,'ARAKERE','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',33921,'ARAKERE COLONY','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',33922,'BAIRAPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Rajanakunte',33924,'SURADEVAPURA LAYOUT','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Sondekoppa',31007,'LAKKENAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Sondekoppa',31010,'HUNNIGERA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Sondekoppa',31025,'SONDEKOPPA 1','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Sondekoppa',31030,'SONDEKOPPA  2','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Sondekoppa',31031,'NAGASANDRA(SONDEKOPPA)','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Sondekoppa',31380,'BALLEVEERANAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore central ','Netaji 2nd Circle',34099,'WALMIKKINAGAR  IV','JJR Nagara','Sheema Khanum'
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Begure',29542,'MALSANDRA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Begure',29546,'VITTSANDRA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Begure',30216,'BETTADASANAPURA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Begure',33811,'VADARPALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',29681,'KANNURU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',30539,'YARAPPANAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',30540,'KADUSONNAPPANAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',30576,'N.G GOLLAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',30580,'AANAGALAPURA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',30642,'NIMBEKAYEPURA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',30659,'BOMMANAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',30676,'KITTIGANOORU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',30704,'VEERENAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',30950,'RAMPURA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',30951,'AVALAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',31304,'JOTHIPURA 1','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',31309,'BIDARAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',31327,'CHEEMASENDRA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',31332,'GUNDUR','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',31337,'BAIPANAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',31340,'MANDURU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',31345,'HANCHARAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',31353,'HIRENDAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',31425,'DODDAGUBBI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',31431,'KADAAGRAHARA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',31518,'MARAGONDANAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',31520,'KURUDU SONNENAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',31524,'AADURU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',33982,'BANDEBOMMASANDRA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',33983,'KATTU GOLLAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',33984,'HUSKOORU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Byrathi',33985,'KITTAGANA COLONY','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Doddakannelli',30655,'SULIKUNTE DINNE','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Doddakannelli',30663,'A.KRISHNAPPA NAGAR','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Doddakannelli',30955,'HADUSIDDAPURA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Doddakannelli',30964,'KODATHI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Doddakannelli',31321,'CHIKKANAYAKANA HALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',30683,'TIPPURU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',30686,'GONIPURA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',30692,'SIGEHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',30698,'RAMASANDRA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',30703,'H.GOLLAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',30711,'CHINNAKURCHI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',31073,'KENCHANAPALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',31100,'KOMMAGATTA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',31113,'SULIKARE','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',31127,'THITTAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',31139,'GANGASANDRA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',31144,'KANAMINIKE COLONY','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',31146,'R CHIKKANAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',31154,'KUMBALAGODU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',31158,'ANCHEPALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',31377,'DEVAGERE','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',31399,'HOSABAIROHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',31403,'THAGACHAGUPPE','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',31531,'KAMBIPURA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',33635,'KULLEGOWDANAPALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',33793,'GER PALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',33808,'DEVAGERE COLONY','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',33813,'HAMPAPURA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','K Gollahalli',34029,'K.GOLLAHALLI-CHIKKANAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29624,'KAGGALIPURA 2','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29627,'PATTAREDDY PALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29631,'SOMANAHALLI II','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29633,'NAGANAYAKANAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29636,'VASUDEVAPURA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29639,'GULAKMALAI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29640,'GUDI PALYA LAYOUT','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29643,'MUKKOADLU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29647,'NELGULI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29648,'VEERASANDRA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29651,'RAMAGODLU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29655,'GUDIPALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29659,'TATTAGUPPE','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29661,'KAGGALIPURA 3','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29665,'KERECHUDAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29668,'O.B.CHUDAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29669,'HOSADODDI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29670,'KAGGALIPURA COLONY','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29672,'UTTARI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29673,'RAMESHNAGARA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29676,'RAUVGODLU COLONY','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29677,'SALUHUNNASE','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29680,'SOMANAHALLI  1','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29685,'BOHLARE','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29689,'NETTAGERE','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29693,'KAGGALIPURA 1','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',29841,'UDIPALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',30219,'GIRI GOWDANA DODDI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',30225,'TARALLU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kaggalipura',30542,'GADIPALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kengeri circle',30492,'GULAGANJANAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kengeri circle',31117,'KRISHNA SAGARA COLONY',,
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kengeri circle',31123,'BHIMANAKUPPE','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kengeri circle',31131,'RAMOHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kengeri circle',31134,'CHALLEGHATTA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kengeri circle',31135,'RACHANAMADU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kengeri circle',31140,'KATANAYAKANAPURA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Kengeri circle',31142,'BETTANA PALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',30491,'YALACHAGUPPE','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',30494,'HONAGANA HATTI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',30496,'VARTHUR','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',30497,'THAVARE KERE JANATHA COLONY','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',30498,'CHOLANAYAKANAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',30499,'JATTIPALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',30500,'METTI PALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',30501,'JOGERAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',30505,'KURUBARAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',30511,'KEMPAGONDANAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',31027,'THAVAREKERE 1','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',31040,'GANGENAHALLI 1','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',31082,'GANAPATHIHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',31336,'DEVAMACHOHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',31359,'DODDAMARENAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',31362,'LAKSHMIPURA (THAVARE KERE)','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33744,'DODDERI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33746,'SULIVARA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33748,'CHUNCHANA KUPPE','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33752,'S.GOLLAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33758,'GOPALNAGARA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33764,'KOLUR','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33767,'CHIKKANA HALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33769,'HULUVENAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33770,'KEETHOHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33776,'BYALALU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33778,'CHANDRAPPA CIRCLE','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33779,'MADA PATTANA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33782,'KURUBANA PALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33785,'KODASIDDANA PALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',33807,'SUBBARAYAPPANA PALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',34013,'GURUVABHOVIPALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',34014,'ALAMMANAPALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Thavare kere',34015,'SHANTHINAGAR','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Uttrahalli',30716,'RAGHUNAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Uttrahalli',30721,'BANJARAPALYA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Uttrahalli',31386,'LAKSHMIPURA NAVAGRAMA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Uttrahalli',31401,'AGARA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Uttrahalli',31468,'VADERAHALLI(UTTARAHALLI)','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Uttrahalli',31474,'TATAGUNI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Uttrahalli',31480,'LAKSHMIPURA(UTTRAHALLI)','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Uttrahalli',31485,'SALUDODDI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Uttrahalli',33772,'CHOUDESHWARI NAGARA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','Varthur',29697,'VALEPURA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','kadugodi',29563,'CHENNAGENAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','kadugodi',29572,'KONADASAPURA2','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','kadugodi',29596,'KHAJISONNENAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','kadugodi',30493,'DODDABANAHALLI','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','kadugodi',30649,'KONADASAPURA1','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','kadugodi',30666,'BANDAPURA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','kadugodi',30671,'KATAMNALLURU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','kadugodi',33802,'GHORAVIGERE','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','kadugodi',33825,'KANNAMANGALA-DINNURU','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','kadugodi',33841,'KANNAMANGALA','GP',
'PRESCHOOL','Bangalore','Bangalore south(Banashankari)','kadugodi',33936,'CHIKKABANAHALLI','GP',
'SCHOOL','RAMNAGARA','KANAKAPURA','DODDA MARALAVADI',31798,'GKLPS DEVARAHALLI',,
'SCHOOL','BANGALORE RURAL','HOSAKOTE','ALAPPANAHALLI',36121,'G HPS KAMMASANDRA','GP',
