"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32543|"GKLPS KENCHANAPURA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"SULIKERE GP"|"Handed over"|2010||160||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32540|"GKLPS HALEBHAIROHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"SULIKERE GP"|"Handed over"|2010||45||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32544|"GKLPS MALIGONDANAHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"SULIKERE GP"|"Handed over"|2011||52||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32541|"GKLPS HOSABAIROHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"SULIKERE GP"|"Handed over"|2010||92||1|1|1|1|"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32538|"GKLPS CHALLAGATTA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"RAMOHALLI GP"|"Handed over"|2010||78||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32549|"GKLPS VINAYAKANAGAR"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"ULLAL"|"Handed over"|2011||67||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32534|"GKHPS RAMOHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"RAMOHALLI GP"|"Handed over"|2011||151|1|1|1|||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32536|"GKLPS BETTANAPALYA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"RAMOHALLI GP"|"Handed over"|2010||77||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32537|"GKLPS BHEEMANAKUPPE"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"RAMOHALLI GP"|"Handed over"|2011||48||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32547|"GULPS BHEEMANAKUPPE"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"RAMOHALLI GP"|"Handed over"|2011||128||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32542|"GKHPS KOMMAGATTA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"SULIKERE GP"|"Handed over"|2010||105||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32546|"GKHPS GULAGANJANAHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"RAMOHALLI GP"|"Handed over"|2010||116||1||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32533|"GKHPS RAMASANDRA (RAMASANDRA)"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"SULIKERE GP"|"Handed over"|2011||279|1|1|1|||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32535|"GKHPS SOOLIKERE"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"SULIKERE GP"|"Handed over"|2010||260|1|1|1|1||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32539|"GKLPS DHANANAYAKANAHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"SULIKERE GP"|"Handed over"|2010||50||1||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"RAMASANDRA"|32548|"GKLPS HUNESAMARADA PALYA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"SULIKERE GP (SCHOOL CLOSE)"|"Handed over"|2010||||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"SRINAGARA"|32637|"GKLPS GUTTAHALLI (CHAMARAJPET)"|"CHICKPET"|"BANGALORE SOUTH"|"KEMPEGPWDA NAGARA"|"Handed over"|2011||30||||||"SRIKANTH"
"BANGLORE  "|"SOUTH-1"|"SRINAGARA"|32639|"GKHPS GAVIPURAM"|"BASAVAGUDI"|"BANGALORE SOUTH"|"HANUMANTA NAGARA"|"Handed over"|2010||550|1|1|1|||"SRIKANTH"
"BANGLORE  "|"SOUTH-1"|"SRINAGARA"|32638|"GMPS SRINAGARA"|"BASAVAGUDI"|"BANGALORE SOUTH"|"SRINAGARA"|"Handed over"|2010||1252|3|3|3|2||"SRIKANTH"
"BANGLORE  "|"SOUTH-1"|"SRINAGARA"|32635|"GKHPS SHANKARAPURAM"|"BASAVAGUDI"|"BANGALORE SOUTH"||"No Information Obtained"|||||||||"SRIKANTH"
"BANGLORE  "|"SOUTH-1"|"SRINAGARA"|32636|"GKHPS SUNKENAHALLI"|"BASAVAGUDI"|"BANGALORE SOUTH"|"HANUMANTA NAGARA"|"Handed over"|2010||660|1|1|1|1||"SRIKANTH"
"BANGLORE  "|"SOUTH-1"|"SRINAGARA"|32634|"GHPS BASAVANAGUDI (TIN SCHOOL)"|"BASAVAGUDI"|"BANGALORE SOUTH"|"SUNKENAHALLI"|"Handed over"|2011||130||||||"SRIKANTH"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33057|"GKLPS HALUBAVIPALYA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2010||80||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33060|"GKLPS MUDDAYYANAPALYA (TAVAREKERE)"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2010||60||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33066|"GKLPS H R PALYA"|"RAJARAJESWARINAGARA"|"BANGALORE RURAL"|"KOTTIGEPALYA"|"Handed over"|2010||90||1|1|||"LATHA"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33065|"GKLPS ERANAPALYA"|"RAJARAJESWARINAGARA"|"BANGALORE RURAL"|"KOTTIGEPALYA"|"Handed over"|2010||148||||||"LATHA"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33067|"GKLPS KOTTIGEPALYA"|"RAJARAJESWARINAGARA"|"BANGALORE RURAL"|"KOTTIGEPALYA"|"Handed over"|2010||424|1|||||"LATHA"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33064|"GKHPS SUNKADAKATTE JANATHA COLONY"|"RAJARAJESWARINAGARA"|"BANGALORE RURAL"|"KOTTIGEPALYA"|"Handed over"|2010||855|1|1|1|1||"SRIKANTH"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33056|"GKLPS GIDADAPALYA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2011||43||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33055|"GKLPS CHANNADASIPALYA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2011||69||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33054|"GKHPS HONAGANAHATTI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2011||252|1|1|1|||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33061|"GKLPS PUTTAIAHNAPALYA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2010||40||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33058|"GKLPS JATTIPALYA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2011||65||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33062|"GKLPS YALACHAGUPPE"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2010||360|1|1|1|1|1|"Bhagya"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33053|"GKHPS CHANNENAHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2011||883|2|2|2|3|1|"Bhagya"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33059|"GKLPS KURUBARAHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2011||152||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"SUNKADAKATTE JANTHA COLONY"|33063|"GKHPS MALAGALU"|"RAJARAJESWARINAGARA"|"BANGALORE RURAL"|"JANANA BARATHI"|"Handed over"|2010||239||1|1|||"SRIKANTH"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32250|"GKLPS NAGANAHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"CHOLANAYAKANAHALLI GP"|"Handed over"|2010||81||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32249|"GULPS TAVAREKERE (TAVAREKERE)"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2010||300||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32234|"GKHPS TAVAREKERE"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2010||1370|2|2|2|1|1|"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32247|"GKLPS VARTHURU (TAVAREKERE)"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2011||201||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32243|"GKLPS MARENAHALLI (TAVAREKERE)"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"CHOLANAYAKANAHALLI GP"|"Handed over"|2011||47||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32237|"GKLPS CHIKKAVEERAYANAPALYA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2010||40||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32233|"GKHPS GANGENAHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"CHOLANAYAKANAHALLI GP"|"Handed over"|2011||302||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32241|"GKLPS KEMPAGONDANAHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"CHOLANAYAKANAHALLI GP"|"Handed over"|2011||157||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32240|"GKLPS JOGARAHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"CHOLANAYAKANAHALLI GP"|"Handed over"|2011||164||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32230|"GKHPS CHAMARAJASAGARA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"CHOLANAYAKANAHALLI GP"|"Handed over"|2011||196|1|1|1|2||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32231|"GKHPS CHOLANAYAKANAHALLI (TAVAREKERE)"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"CHOLANAYAKANAHALLI GP"|"Handed over"|2011||241||1||1||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32236|"GKLPS BYCHAGUPPE"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"CHOLANAYAKANAHALLI GP"|"Handed over"|2011||162||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32248|"GKLPS YELLAPPANAPALYA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"CHOLANAYAKANAHALLI GP"|"Handed over"|2011||74||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32242|"GKLPS LAKSHMIPURA (TAVAREKERE)"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"CHOLANAYAKANAHALLI GP"|"Handed over"|2011||123||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32235|"GKLPS BASAVANAPALYA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"CHOLANAYAKANAHALLI GP"|"Handed over"|2010||70||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32245|"GKLPS PEDDANAPALYA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2010||155||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32239|"GKLPS GANGAPPANAHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2011||51||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32246|"GKLPS VADAHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2011||47||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32232|"GKHPS DEVAMACHOHALLI"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2011||299|1|1|1|2|1|"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32244|"GKLPS METIPALYA"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"TAVAREKERE GP"|"Handed over"|2011||201||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"TAVEREKERE"|32238|"GKLPS GANAKALLU (TAVAREKERE)"|"YASHAWANTHPURA"|"BANGLORE NORTH"|"CHOLANAYAKANAHALLI GP"|"Handed over"|2010||155||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"UTTARA HALLI"|32819|"GKHPS THUREHALLI"|"BANGALORE SOUTH"|"BANGALORE RURAL"|"UTTRAHALLI"|"Handed over"|2010||574||1|1|||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"UTTARA HALLI"|32817|"GKHPS VASANTHAPURA"|"BANGALORE SOUTH"|"BANGALORE RURAL"|"VASANTHPURA"|"Handed over"|2010||200||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"UTTARA HALLI"|32824|"GKHPS GUBBALALA"|"BANGALORE SOUTH"|"BANGALORE RURAL"|"UTTRAHALLI"|"Handed over"|2010||612|1|||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"UTTARA HALLI"|32821|"GKHPS UTTARAHALLI"|"BANGALORE SOUTH"|"BANGALORE RURAL"|"UTTRAHALLI"|"Handed over"|2010||630|1|1|1|||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"UTTARA HALLI"|32816|"GKHPS CHANDRANAGAR"|"PADMANABHANAGARA"|"BANGALORE SOUTH"|"KUMARASWAMY LAYOUT"|"Handed over"|2010||270|1|1|1|||"SRIKANTH"
"BANGLORE  "|"SOUTH-1"|"UTTARA HALLI"|32826|"GKLPS KARIYANAPALYA"|"BANGALORE SOUTH"|"BANGALORE RURAL"|"UTTRAHALLI"|"No Information Obtained"|||||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"UTTARA HALLI"|32825|"GUMPS ILYAZ NAGAR"|"BANGALORE SOUTH"|"BANGALORE RURAL"|"UTTRAHALLI"|"Handed over"|2011||376||||||"SRIKANTH"
"BANGLORE  "|"SOUTH-1"|"UTTARA HALLI"|32823|"GKHPS AREHALLI"|"BANGALORE SOUTH"|"BANGALORE RURAL"|"UTTRAHALLI"|"Handed over"|2010||467|1|1|1|1||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"UTTARA HALLI"|32820|"GKLPS YADALAM NAGARA"|"BANGALORE SOUTH"|"BANGALORE RURAL"|"VASANTHPURA"|"Handed over"|2010||641|1|1|1|1||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"UTTARA HALLI"|32822|"GUHPS FAYAZABAD"|"PADMANABHA NAGARA"|"BANGALORE SOUTH"|"YALACHENAHALLI"|"Handed over"|2010||495|1|||||
"BANGLORE  "|"SOUTH-1"|"UTTARA HALLI"|32818|"GKLPS SRINIVASA COLONY"|"BANGALORE SOUTH"|"BANGALORE RURAL"|"UTTRAHALLI"|"Handed over"|2010||241||1|1|||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32864|"GKHPS VAJARAHALLI"|"YASHAWANTHPURA"|"BAMGALORE NORTH"|"HEMMEGEPURA"|"Handed over"|2011||500|2|2|1|4||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32869|"GKHPS BANJARAPALYA"|"YASHAWANTHPURA"|"BANGALORE NORTH"|"AGRHA GP"|"Handed over"|2010||241|1|1|1|1||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32872|"GKLPS DODDIPALYA"|"YASHAWANTHPURA"|"BANGALORE NORTH"|"KAGGALIPURA GP"|"Handed over"|2011||104||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32877|"GULPS MAHATHMAGANDHINAGARA"|"BANGALORE SOUTH"|"BANGALORE RURAL"|"ANJANAPURA"|"Handed over"|2011||228||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32876|"GKLPS RAJIVGANDHINAGAR"|"YASHAWANTHPURA"|"BANGALORE NORTH"|"AGRA GP"|"Handed over"|2011||144|1|2|2||1|"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32866|"GKMPS TALAGATTAPURA"|"YASHAWANTHPURA"|"BANGALORE NORTH"|"HEMMEGEPURA"|"Handed over"|2011||350||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32870|"GKHPS DODDA KALLASANDRA"|"BANGALORE SOUTH"|"BANGALORE RURAL"|"VASANTHPURA"|"Handed over"|2010||820|1|2|2|1|1|"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32874|"GKLPS VADERAHALLI (VAJARA HALLI)"|"YASHAWANTHPURA"|"BANGALORE NORTH"|"AGRA GP"|"Handed over"|2011||228||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32873|"GKLPS LAKSHMIPURA (VAJARA HALLI)"|"YASHAWANTHPURA"|"BANGALORE NORTH"|"AGRA GP"|"Handed over"|2011||111||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32867|"GKHPS AGARA"|"YASHAWANTHPURA"|"BANGALORE NORTH"|"AGRA GP"|"Handed over"|2010||243||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32865|"GKHPS GANIGARAPALYA"|"YASHAWANTHPURA"|"BANGALORE NORTH"|"AGRA GP"|"Handed over"|2011||230||||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32875|"GUHPS ALAHALLI"|"BANGALORE SOUTH"|"BANGALORE RURAL"|"ANJANAPURA"|"Handed over"|2011||441|1|1|2|||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32868|"GKHPS ALAHALLI"|"BANGALORE SOUTH"|"BANGALORE RURAL"|"ANJANAPURA"|"Handed over"|2011||299||||2||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VAJARA HALLI"|32871|"GKHPS THATAGUNI"|"YASHAWANTHPURA"|"BANGALORE NORTH"|"AGRHA GP"|"Handed over"|2010||294|1|||||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VEERABADRA NAGARA"|32926|"GKHPS CHANNASANDRA VEERABHADRANAGARA"|"RAJRAJESHWARINAGAR"|"BANGALORE RURAL"|"HEMMEGEPURA"|"Handed over"|2010||622|1|1|1|1||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VEERABADRA NAGARA"|32928|"GKHPS KATHRIGUPPE"|"PADMANABHA NAGARA"|"BANGALORE SOUTH"|"KATHRIGUPPE"|"Handed over"|2010||499|1|1|1|1||"SRIKANTH"
"BANGLORE  "|"SOUTH-1"|"VEERABADRA NAGARA"|32925|"GKHPS BANGARAPPANAGAR"|"RAJRAJESHWARINAGAR"|"BANGALORE RURAL"|"RAJRAJESHWARINAGAR"|"Handed over"|2010||600|1|1|1|1||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VEERABADRA NAGARA"|32927|"GKHPS HALAGEVADERAHALLI"|"RAJRAJESHWARINAGAR"|"BANGALORE RURAL"|"RAJRAJESHWARINAGAR"|"Handed over"|2011||612|1|2|2|1||"Bhagya"
"BANGLORE  "|"SOUTH-1"|"VEERABADRA NAGARA"|32930|"GKLPS GIRINAGARAGUTTE"|"VIJAYANAGARA"|"BANGALORE SOUTH"|"DEEPANJALINAGARA"|"Handed over"|2010||252||1|1|||"SRIKANTH"
"BANGLORE  "|"SOUTH-1"|"VEERABADRA NAGARA"|32924|"GKHPS AVALAHALLI (VEERABHADRANAGARA)"|"VIJAYANAGARA"|"BANGALORE SOUTH"|"GALIANJANEYA "|"Handed over"|2010||344|1|1|1|1|1|"SRIKANTH"
"BANGLORE  "|"SOUTH-1"|"VEERABADRA NAGARA"|32929|"GKHPS VEERABHADRANAGAR"|"VIJAYANAGARA"|"BANGALORE SOUTH"|"DEEPANJALI NAGAR"|"Handed over"|2010||804|1|||||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"ARUNDHATHINAGAR"|33083|"GUHPS ARUNDATHINAGAR"|"GOVINDARAJNAGAR"|"BANGALORE SOUTH"|"NAGARABAVI"|"Handed over"|2011||667|2|1|1|1||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"ARUNDHATHINAGAR"|33080|"GKMPS ARUNDATHINAGAR"|"GOVINDARAJNAGAR"|"BANGALORE SOUTH"|"NAGARABAVI"|"Handed over"|2011||682|2|1|1|1||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"ATHIGUPPE"|33079|"GKHPS PANTHARAPALYA"|"GOVINDARAJNAGAR"|"BANGALORE SOUTH"|"NAYANDAHALLI"|"Handed over"|2011||352|1|1|2|1|1|"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"ATHIGUPPE"|33082|"GKMPS NAYANDAHALLI"|"GOVINDARAJNAGAR"|"BANGALORE SOUTH"|"NAYANDAHALLI"|"Handed over"|2011||691||||||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"ARUNDHATHINAGAR"|33078|"GKHPS NAGARABAVI"|"GOVINDARAJNAGAR"|"BANGALORE SOUTH"|"NAGARABAVI"|"Handed over"|2011||294|1|||||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"ARUNDHATHINAGAR"|33077|"GKHPS MUDALAPALYA"|"GOVINDARAJNAGAR"|"BANGALORE SOUTH"|"MUDALAPALYA"|"Handed over"|2011||675|1|1|1|1||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"ATHIGUPPE"|33076|"GKHPS GANGONDANAHALLI (HOSAHALLI)"|"VIJAYNAGAR"|"BANGALORE SOUTH"|"ATHIGUPPE"|"Handed over"|2010||1730|2|3|3|2|1|"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"ARUNDHATHINAGAR"|33084|"GUHPS GANGONDANAHALLI"|"GOVINDARAJNAGAR"|"BANGALORE SOUTH"|"ATHIGUPPE"|"Handed over"|2010||982|1|||||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"ATHIGUPPE"|33081|"GKMPS ATTIGUPPE"|"VIJAYNAGAR"|"BANGALORE SOUTH"|"ATHIGUPPE"|"Handed over"|2011||528|1|2|1|2|2|"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"ATHIGUPPE"|33085|"GUHPS PANTHARAPALYA"|"GOVINDARAJNAGAR"|"BANGALORE SOUTH"|"NAYANDAHALLI"|"Handed over"|2010||651||||||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"BYATARAYANAPURA"|31997|"GKHPS ANCHEPALYA"|"CHAMARAJPET"|"BANGALORE CENTRAL"|"AZADNAGAR"|"Handed over"|2010||559|1|5|1|3||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"BYATARAYANAPURA"|32000|"GKHPS DEEPANJALI NAGAR"|"VIJAYNAGAR"|"BANGALORE SOUTH"|"DEEPANJALI NAGAR"|"Handed over"|2011||210|1|||1||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"BYATARAYANAPURA"|31998|"GKHPS AZADNAGAR"|"CHAMARAJPET"|"BANGALORE CENTRAL"|"AZADNAGAR"|"Handed over"|2010||380||||||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"BYATARAYANAPURA"|32004|"GULPS ROSHAN NAGAR"|"VIJAYNAGAR"|"BANGALORE SOUTH"|"DEEPANJALI NAGAR"|"Handed over"|2011||181|1|||1||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"BYATARAYANAPURA"|32001|"GKHPS KARITHIMMANAHALLI"|"CHAMARAJPET"|"BANGALORE CENTRAL"|"AZADNAGAR"|"Handed over"|2010||1052|1|||||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"BYATARAYANAPURA"|32002|"GUHPS VALMIKINAGAR"|"CHAMARAJPET"|"BANGALORE CENTRAL"|"AZADNAGAR"|"Handed over"|2010||509|1|||||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"BYATARAYANAPURA"|32003|"GULPS ANCHEPALYA (BYATARAYANAPURA)"|"CHAMARAJPET"|"BANGALORE CENTRAL"|"AZADNAGAR"|"Handed over"|2010||235||||||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"BYATARAYANAPURA"|31999|"GKMPS BYATARAYANAPURA (S2)"|"VIJAYNAGAR"|"BANGALORE SOUTH"|"GALI ANJANEYA"|"Handed over"|2011||1057|1|2|2|3|1|"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"GORIPALYA"|32128|"GKMPS PADARAYANAPURA"|"CHAMARAJPET"|"BANGALORE CENTRAL"|"JAGA JEVAN RAMNAGAR"|"Handed over"|2010||1108|1|||||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"GORIPALYA"|32127|"GKMPS CARP LANE"|"CHAMARAJPET"|"BANGALORE CENTRAL"|"CHALUVUDIPALYA"|"Handed over"|2011||906|1|||1||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"CHAMARAJPET"|32125|"GKHPS OLD FORT"|"CHAMARAJPET"|"BANGALORE CENTRAL"|"CHAMARAJPET"|"Handed over"|2010||261|1|||1||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"CHAMARAJPET"|32130|"GTLPS ANANDAPURAM"|"CHAMARAJPET"|"BANGALORE CENTRAL"|"SKR MARKET"|"Handed over"|2010||276|1|||||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"KALASIPALYA"|32126|"GKLPS ANANDAPURA (CHAMARAJPET)"|"CHAMARAJPET"|"BANGALORE CENTRAL"|"SKR MARKET"|"Handed over"|2010||95||||||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"GORIPALYA"|32135|"GUMPS PADARAYANAPURA"|"CHAMARAJPET"|"BANGALORE CENTRAL"|"RAYAPURA"|"No Information Obtained"|||||||||"SRIKANTH"
"BANGLORE  "|"SOUTH-2"|"CHAMARAJPET"|32134|"GUMPS CHAMARAJPET"|"CHAMARAJPET"|"BANGALORE CENTRAL"|"CHAMARAJPET"|"Handed over"|2010||699|1|1|1|1|1|"SRIKANTH"
