School_Code|acyear|Disabled_C1_Boys|Disabled_C2_Boys|Disabled_C3_Boys|Disabled_C4_Boys|Disabled_C5_Boys|Disabled_C6_Boys|Disabled_C7_Boys|Disabled_C8_Boys|Disabled_C1_Girls|Disabled_C2_Girls|Disabled_C3_Girls|Disabled_C4_Girls|Disabled_C5_Girls|Disabled_C6_Girls|Disabled_C7_Girls|Disabled_C8_Girls
29170100401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170100501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170100502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170100701|2010-11|0|0|1|0|1|0|1|0|0|0|0|0|0|1|0|0
29170100702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170100801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170100901|2010-11|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
29170100902|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170101001|2010-11|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
29170101101|2010-11|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
29170101102|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170101103|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170101401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170101402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170101501|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170101502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
29170101503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170101506|2010-11|0|0|2|1|0|0|0|0|0|0|1|0|0|0|0|0
29170101601|2010-11|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
29170102001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170102101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170102201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170102401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170102403|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170102601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170102701|2010-11|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
29170102802|2010-11|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
29170102901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103001|2010-11|0|0|0|0|1|0|2|0|0|0|0|0|0|2|1|0
29170103002|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103102|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103103|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103202|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0
29170103204|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103301|2010-11|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
29170103401|2010-11|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103403|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103404|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103604|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103606|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103607|2010-11|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
29170103608|2010-11|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
29170103701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103702|2010-11|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
29170103801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170103901|2010-11|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
29170104001|2010-11|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
29170104003|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170104102|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170104301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
29170104401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170104403|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170104404|2010-11|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
29170104501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170104502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170104601|2010-11|0|2|1|0|1|0|0|0|0|0|0|0|0|0|0|0
29170104801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170104901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170150101|2010-11|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0
29170150301|2010-11|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
29170150401|2010-11|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
29170151101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170200103|2010-11|0|0|0|0|1|1|0|0|0|0|0|0|0|0|2|0
29170200104|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170200301|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29170200401|2010-11|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
29170200402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170200404|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170200501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170200701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170200801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170200802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170200803|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170200901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170200902|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170200903|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170200904|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29170201001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170201301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170201401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170201501|2010-11|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
29170201801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170201901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170201902|2010-11|2|1|2|2|1|0|1|0|0|0|0|0|0|0|0|0
29170201903|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170201905|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202103|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202104|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202105|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202301|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0
29170202401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202603|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202701|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
29170202702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202801|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202803|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170202901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
29170203001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203002|2010-11|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
29170203101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203402|2010-11|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
29170203403|2010-11|1|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0
29170203405|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203407|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203504|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203506|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203701|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203901|2010-11|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
29170203903|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203904|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
29170203906|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170203908|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170204101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170204102|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170204201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170204205|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170204402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0
29170204404|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170204501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170204502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170204503|2010-11|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
29170204504|2010-11|0|0|0|0|0|2|2|0|0|0|0|0|0|0|1|0
29170204507|2010-11|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
29170204601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170204801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170205001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170205101|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170205102|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170205301|2010-11|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
29170205501|2010-11|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
29170205601|2010-11|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
29170205701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170205703|2010-11|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
29170205801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170205802|2010-11|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
29170205901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170205903|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206002|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206003|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206102|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206103|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206104|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206106|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206107|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206110|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206201|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29170206202|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206203|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206302|2010-11|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
29170206303|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206501|2010-11|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0
29170206601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206702|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206903|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170206904|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207002|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207003|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29170207101|2010-11|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
29170207201|2010-11|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0
29170207202|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207204|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207205|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207302|2010-11|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
29170207501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207502|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207504|2010-11|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207505|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207703|2010-11|0|0|1|2|1|2|2|0|0|0|2|0|2|2|1|0
29170207801|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207803|2010-11|0|2|1|5|5|0|0|0|0|2|4|4|2|0|0|0
29170207806|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170207901|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170208001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170208002|2010-11|0|0|0|0|0|2|3|2|0|0|0|0|0|0|0|1
29170208003|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170208004|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170208005|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170208203|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170208205|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170208401|2010-11|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0
29170208402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170208501|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170208901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170209201|2010-11|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
29170209301|2010-11|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0
29170209302|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170209401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170209402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170209501|2010-11|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170300101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170300201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170300202|2010-11|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
29170300203|2010-11|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
29170300301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170300302|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170300303|2010-11|0|1|0|0|0|0|0|0|0|0|0|0|2|0|0|0
29170300304|2010-11|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
29170300305|2010-11|0|0|0|0|0|4|2|0|0|0|0|0|0|1|3|0
29170300306|2010-11|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170300401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170300402|2010-11|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
29170300403|2010-11|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
29170300501|2010-11|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
29170300502|2010-11|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0
29170300503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170300601|2010-11|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0
29170300602|2010-11|0|0|0|1|0|0|1|0|0|0|0|0|0|1|1|0
29170300603|2010-11|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0
29170300701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170300702|2010-11|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
29170300801|2010-11|0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0
29170300802|2010-11|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0
29170300803|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29170300804|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170301001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170301201|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170301301|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
29170301401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170301601|2010-11|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
29170301602|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170301603|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170301701|2010-11|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
29170301702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170301801|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0
29170301803|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170301901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170302001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170302101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170302102|2010-11|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170302201|2010-11|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
29170302301|2010-11|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
29170302701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170302801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170302901|2010-11|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0
29170303001|2010-11|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0
29170303201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170303301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170303302|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170303401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170303501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170303503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170303601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170303701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170303702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170303901|2010-11|0|0|0|0|0|3|2|0|0|0|0|1|0|0|2|0
29170303902|2010-11|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
29170303903|2010-11|0|0|0|0|0|0|0|0|13|0|0|0|0|0|0|0
29170303904|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170304001|2010-11|0|1|0|0|3|2|2|0|0|0|1|1|0|1|0|0
29170304102|2010-11|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
29170304201|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
29170304202|2010-11|0|0|2|0|0|3|0|0|0|0|1|2|1|2|2|0
29170304203|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170304205|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170304301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170304401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170304402|2010-11|0|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0
29170304403|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170304501|2010-11|1|0|2|0|1|0|0|0|0|0|0|0|1|0|0|0
29170304601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170304602|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29170304701|2010-11|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
29170304801|2010-11|0|0|0|0|1|1|0|0|0|0|0|0|0|0|3|0
29170304802|2010-11|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
29170304901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170304902|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170304903|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305001|2010-11|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
29170305002|2010-11|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
29170305003|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305004|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305005|2010-11|2|2|1|0|3|5|6|0|0|0|1|2|2|4|2|0
29170305101|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|0
29170305201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305202|2010-11|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0
29170305301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305403|2010-11|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29170305404|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305405|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305406|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305407|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305408|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305409|2010-11|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0
29170305410|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305411|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305412|2010-11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305602|2010-11|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
29170305701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305703|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29170305802|2010-11|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29170350201|2010-11|1|0|0|1|0|0|2|0|2|0|0|0|0|2|0|0
29170350202|2010-11|1|0|0|1|0|1|3|0|0|0|1|0|0|0|1|0
29170350302|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
