School_Code|Building_Status|Tot_Clrooms|Classrooms_in_Good_Condition|Classrooms_require_major_repair|Classrooms_require_minor_repair|Other_rooms_in_Good_Cond|Other_rooms_need_major_rep|Other_rooms_need_minor_rep|Toilet_Common|Toilet_Boys|Toilet_Girls|Kitchen_Devices_Grant|Status_of_MDM|Computer_Aided_Learnin_Lab|Separate_Room_for_HeadMaster|Electricity|Boundary_Wall|Library_YN|PlayGround|Blackboard|Books_in_library|Drinking_Water|Medical_Checkup|Ramps|No_of_Computers|Male_Tch|Female_Tch|NoResp_Tch|Head_Teacher|Graduate_Teachers|Tch_with_professional_Qualification|Days_involved_in_non_tch_assgn|Teachers_involved_in_non_tch_assgn
29150710905|3|3|3|0|0|0|0|0|0|1|1|2|3|2|2|1|3|1|2|4|576|2|2|2|0|0|1|0|0|0|0|0|0
29110709607|1|14|9|2|3|3|0|1|1|2|2|2|2|1|1|1|1|1|1|14|500|3|1|2|10|0|7|0|0|0|1|2|2
29150524510|3|4|2|0|2|0|0|0|1|1|1|1|3|2|1|1|1|1|1|5|3800|1|1|1|0|0|5|0|0|0|0|0|0
29150524002|3|9|2|0|7|1|0|0|0|1|1|2|3|2|1|1|1|1|2|12|2500|3|1|1|0|5|5|0|0|0|0|0|0
29260705005|3|6|4|2|0|4|0|2|2|3|3|2|3|2|1|1|2|1|1|2|2934|4|1|1|1|0|8|0|0|0|1|0|0
29260307902|3|6|2|2|0|2|0|1|0|3|3|1|3|2|1|1|7|1|1|9|2153|3|1|1|0|6|2|0|0|0|0|0|0
29191232602|3|1|0|1|0|0|0|0|0|1|1|2|3|2|2|1|4|2|2|2|0|3|1|1|0|1|1|0|0|0|0|0|0
29021115902|2|3|3|0|0|3|0|0|0|1|1|2|1|2|1|1|1|1|1|3|500|3|1|1|1|5|0|0|0|0|0|0|0
29170412501|3|14|11|1|0|7|0|0|1|2|1|1|3|1|1|1|2|1|1|12|3992|3|1|1|5|4|4|0|0|0|0|0|0
29130515702|3|3|2|1|0|0|0|0|0|1|1|1|3|2|2|1|5|1|1|3|156|1|1|1|0|2|1|0|0|0|0|0|0
29170209501|3|5|0|0|0|0|0|0|0|4|4|1|3|2|1|1|7|1|1|8|2093|3|1|1|6|1|4|0|0|0|0|0|0
29170512701|3|4|3|0|1|1|0|0|0|2|2|1|3|2|2|1|5|1|1|4|2696|4|1|2|0|1|3|0|0|0|0|0|0
29150627601|3|6|4|2|0|2|0|0|0|1|2|2|3|1|1|1|7|1|1|9|2825|4|1|1|2|3|3|0|1|0|1|0|0
29230802402|3|1|1|0|0|0|0|0|0|1|1|1|3|2|1|1|5|1|2|2|59|4|1|2|0|1|0|0|0|0|0|17|1
29191033401|3|22|17|4|1|0|3|0|0|2|2|1|3|2|1|1|1|1|1|20|4670|3|1|1|0|2|9|0|0|0|1|0|0
29110702401|3|6|5|1|0|1|0|0|1|1|2|1|3|2|2|1|7|1|2|6|508|3|1|1|0|3|2|0|0|0|0|28|3
29230603801|3|2|2|0|0|1|0|0|0|1|1|1|3|2|2|1|3|1|2|2|248|1|1|1|0|2|0|0|0|0|0|0|0
29190907701|3|2|1|0|1|1|0|0|0|1|1|2|3|2|2|1|5|1|1|3|350|4|1|1|0|2|0|0|0|0|0|0|0
29020907401|3|11|11|0|0|2|0|0|0|2|2|2|3|2|1|1|5|1|2|11|1735|4|1|1|0|4|6|0|0|0|0|0|0
29150723102|3|2|2|0|0|1|0|0|1|1|1|2|3|2|2|1|4|1|1|3|1172|2|1|2|0|1|0|0|0|0|0|0|0
29150704702|3|7|2|0|5|0|0|0|1|1|1|1|3|1|1|3|7|1|1|6|2060|4|1|1|5|2|3|0|0|0|0|0|0
29150127002|1|7|7|0|0|1|0|0|1|6|6|2|1|2|1|1|1|1|1|8|500|3|1|2|0|0|7|0|0|0|0|0|0
29020605604|3|2|2|0|0|1|0|0|0|1|1|1|3|2|1|1|7|1|2|2|100|3|1|1|0|2|0|0|0|0|0|60|2
29230312601|3|4|4|0|0|1|1|4|0|1|1|1|3|2|1|1|5|1|1|6|1627|3|1|1|0|4|1|0|0|0|0|4|2
29220802502|3|7|0|4|3|0|1|0|1|1|1|1|3|1|2|1|1|1|1|15|2324|1|1|1|5|3|2|0|0|0|0|0|0
29100802701|3|7|1|0|0|0|0|0|0|1|1|2|3|2|2|1|5|1|1|7|825|2|1|1|1|1|3|0|0|0|0|0|0
29100801110|3|3|3|0|0|1|0|0|0|1|1|1|3|2|2|1|1|1|1|4|300|1|1|1|0|1|2|0|0|0|0|0|0
29190203001|3|2|1|1|0|0|0|0|0|1|1|1|3|2|2|1|5|1|2|2|356|3|1|1|0|2|0|0|0|0|0|3|1
29020100201|3|5|3|2|0|1|0|0|0|1|1|2|3|2|2|1|5|1|1|5|1100|3|1|1|0|3|1|0|0|0|0|0|0
29070905354|3|7|0|4|2|4|0|0|0|2|2|1|3|1|2|1|7|1|1|7|2350|4|1|1|14|9|4|0|0|0|0|0|0
29070905601|3|4|3|0|0|1|0|0|0|1|1|2|3|2|2|3|7|1|1|4|371|3|1|1|0|3|0|0|0|0|0|0|0
29070906107|2|10|10|0|0|0|2|0|0|0|0|2|4|2|2|2|5|2|2|2|0|5|2|2|0|2|3|0|0|0|0|0|0
29340708401|3|5|5|0|0|1|1|1|1|1|1|2|3|2|2|1|5|1|1|4|1728|2|1|1|2|1|2|0|0|0|0|0|0
29330801702|3|2|2|0|0|2|0|0|1|2|2|1|3|1|2|1|7|1|1|2|753|1|1|1|11|6|2|0|0|0|0|150|5
29110102601|3|7|4|3|0|1|0|0|1|2|1|1|3|2|2|1|1|1|1|9|500|3|1|1|0|5|1|0|0|1|1|0|0
29230324403|3|3|0|0|3|5|0|3|0|1|1|2|3|1|1|1|2|1|1|11|1915|4|1|1|6|4|3|0|0|0|1|0|0
29070219504|1|14|8|0|0|1|0|0|0|1|2|2|1|2|1|1|1|1|1|8|59|1|1|2|0|1|6|0|0|0|0|0|0
29261009901|3|5|0|1|0|0|0|1|0|1|1|1|3|2|1|1|1|1|1|5|1234|1|1|1|0|1|2|0|0|0|0|0|0
29261010101|3|6|4|0|2|0|0|0|0|1|1|1|3|2|2|1|1|1|2|7|1323|3|1|1|0|2|4|0|0|0|0|0|0
29310608302|3|2|0|1|1|1|0|0|0|1|1|1|3|2|2|1|1|1|1|2|338|3|1|2|0|1|1|0|0|0|0|0|0
29160401403|1|3|3|0|0|3|0|0|2|0|8|2|1|2|1|1|5|1|1|5|400|3|1|2|2|4|2|0|0|0|1|0|0
29160401504|1|10|10|0|0|5|0|0|6|3|3|2|1|1|1|1|1|1|1|14|2500|2|1|2|10|1|3|0|0|0|0|0|0
29160401906|1|7|0|2|5|0|2|4|2|40|8|2|3|2|1|1|5|1|1|7|11540|3|1|2|6|9|0|0|0|0|0|0|0
29160103004|3|3|3|0|0|0|0|0|0|1|2|1|3|2|2|1|5|1|2|7|299|3|1|1|0|2|2|0|0|0|2|3|1
29160103104|3|5|3|0|2|1|0|0|1|1|2|1|3|1|1|1|7|1|1|5|850|1|1|1|5|0|5|0|0|0|0|0|0
29100511101|3|2|2|0|0|0|0|0|0|1|1|1|3|2|2|1|5|1|2|2|26|2|1|1|0|1|1|0|0|0|0|0|0
29260919702|3|8|8|0|0|2|0|0|0|1|1|1|3|1|2|1|1|1|1|8|1400|3|1|2|5|3|3|0|0|0|0|0|0
29060719314|2|3|3|0|0|2|0|0|0|1|2|2|0|1|1|1|3|1|1|3|225|1|1|2|8|1|5|0|0|0|0|0|0
29160204701|3|5|5|0|0|2|0|0|0|1|1|1|3|2|1|1|5|1|1|9|248|2|1|1|0|1|3|0|0|0|0|32|4
29150707901|3|2|2|0|0|0|0|0|1|1|1|1|3|2|2|1|3|1|1|2|357|3|1|1|0|1|1|0|0|0|0|0|0
29170626705|3|2|2|0|0|0|0|0|1|1|1|2|3|2|2|1|3|1|2|4|326|4|2|2|0|0|2|0|0|1|1|0|0
29191230001|3|2|2|0|0|0|0|0|0|1|1|1|3|2|2|1|4|1|2|4|215|3|1|1|0|3|0|0|0|0|0|0|0
29220207108|3|6|4|2|0|2|6|0|1|1|1|1|2|2|1|1|1|1|1|10|2014|3|1|1|13|7|3|0|0|0|0|0|0
29220216305|3|3|3|0|0|0|1|0|0|1|1|1|3|2|1|1|1|1|2|3|1645|3|1|1|0|2|1|0|0|0|1|0|0
29110709902|3|2|2|0|0|0|0|0|1|2|2|1|3|2|2|1|5|1|2|2|78|4|1|1|0|1|1|0|0|0|0|6|2
29220421403|1|13|0|13|0|0|12|0|1|9|3|2|2|1|1|1|2|1|1|20|8350|3|1|2|5|5|3|0|0|0|0|0|0
29260908101|3|6|2|3|0|1|0|0|0|1|1|2|3|2|2|1|7|1|1|9|578|3|1|1|0|1|3|0|0|0|0|0|0
29170102001|3|5|2|2|1|0|0|0|1|1|1|1|3|2|2|1|1|1|1|5|1495|3|1|2|0|1|1|0|0|0|0|0|0
29320809801|3|4|0|3|1|0|0|0|0|1|1|1|3|2|2|1|5|1|2|4|2332|3|1|2|0|2|1|0|0|0|0|0|0
29170205101|3|6|0|0|0|0|0|0|0|1|1|1|3|2|2|1|7|1|1|14|2712|3|1|1|0|1|4|0|0|0|1|0|0
29020906904|3|2|1|0|1|1|0|0|0|1|1|1|3|2|2|1|5|1|2|3|300|3|1|2|0|2|0|0|0|0|0|2|1
29260613401|3|2|2|0|0|1|0|0|1|1|1|1|3|2|2|1|1|1|2|4|480|1|1|1|0|2|0|0|0|0|0|0|0
29130304702|3|1|1|0|0|0|0|0|0|1|1|1|3|2|2|1|5|1|1|2|129|3|1|1|0|1|1|0|0|0|0|0|0
29260607103|3|3|2|0|0|0|0|4|0|6|3|1|2|1|1|1|1|1|1|7|3649|3|1|1|13|7|0|0|0|0|0|0|0
29150523270|2|10|9|1|0|1|0|0|0|1|1|9|1|1|1|1|3|1|1|10|100|1|2|2|4|1|7|0|0|0|0|0|0
29150523217|2|7|5|2|0|3|0|0|0|2|2|1|3|2|1|1|5|1|2|8|400|3|1|2|0|6|0|0|0|0|0|0|0
29150518952|1|3|0|0|0|0|0|0|0|2|2|1|2|2|1|1|5|1|1|3|250|3|1|2|0|8|0|0|0|0|0|0|0
29150414606|3|6|5|1|0|1|0|0|0|1|2|1|3|2|1|1|7|1|1|7|650|1|1|1|0|2|3|0|0|0|0|0|0
29180817103|4|2|0|0|0|0|0|0|0|1|1|1|3|2|2|1|5|1|2|2|432|1|1|2|0|4|4|0|0|0|1|0|0
29020905101|3|18|12|4|2|1|0|0|2|1|1|1|3|2|2|1|5|1|1|14|2281|3|1|1|0|7|7|0|0|0|1|24|5
29220111101|3|4|1|0|3|1|0|0|0|1|1|2|3|2|2|1|1|1|1|3|344|4|1|1|0|2|0|0|0|0|0|60|2
29150305905|1|3|3|0|0|4|0|0|0|2|2|1|2|2|2|1|3|1|1|4|4525|2|1|2|6|4|3|0|0|1|1|0|0
29220605703|3|3|3|0|0|4|0|0|1|1|1|1|2|1|1|1|1|1|1|6|1366|3|2|2|11|7|0|0|0|0|0|0|0
29320513302|3|2|2|0|0|1|0|0|0|1|1|2|3|2|2|1|7|1|1|5|102|4|1|1|0|1|1|0|0|0|0|0|0
29320600502|3|1|1|0|0|0|0|0|0|1|1|2|3|2|2|1|7|1|1|1|501|3|2|2|0|0|0|0|0|0|0|0|0
29040613702|3|5|5|0|0|0|0|0|0|1|1|1|3|2|2|1|5|1|2|8|101|4|1|1|0|3|1|0|0|0|0|0|0
29210223602|3|1|1|0|0|1|0|0|0|1|1|1|3|2|2|1|3|1|1|2|196|4|1|2|0|1|0|0|0|0|0|0|0
29210208001|3|4|2|2|0|1|0|0|0|2|1|1|3|2|2|1|7|1|1|7|1768|3|1|1|0|3|1|0|0|0|0|0|0
29020605702|3|8|6|2|0|1|0|0|0|1|2|2|3|2|1|1|1|1|1|8|1256|3|1|1|0|5|4|0|0|0|0|24|9
29320702701|3|2|1|1|0|0|0|0|0|1|1|1|3|2|2|1|5|1|2|3|492|3|1|1|0|1|0|0|0|0|0|2|1
29320703002|3|3|3|0|0|0|0|1|0|1|1|2|3|2|2|1|1|1|2|3|1245|3|1|1|0|3|1|0|0|0|0|27|4
29261002804|5|0|0|0|0|0|0|0|0|1|1|1|3|1|2|2|2|1|1|1|800|4|2|2|11|6|2|0|0|1|0|0|0
29260928101|1|5|5|0|0|3|0|0|0|1|1|2|1|1|1|1|3|1|1|7|300|3|1|2|4|1|10|0|0|0|0|0|0
29150127402|3|2|2|0|0|0|0|0|0|1|1|1|3|2|1|3|5|1|2|2|60|4|1|1|0|3|1|0|0|0|0|0|0
29030505101|3|14|10|3|1|1|1|0|0|1|1|1|3|2|1|1|7|1|2|18|2000|1|1|1|5|5|7|0|0|0|0|0|0
29030501207|2|3|3|0|0|2|0|0|0|3|2|2|1|1|1|1|3|1|1|3|170|3|1|2|11|3|3|0|0|0|0|0|0
29150531101|3|4|4|0|0|2|0|0|0|1|1|1|3|2|2|1|7|1|2|5|530|3|1|1|0|4|0|0|0|0|0|0|0
29260406403|3|6|0|2|4|0|4|0|0|3|3|2|2|2|1|1|5|1|1|5|2020|1|1|2|11|6|5|0|0|3|0|0|0
29261116401|3|8|4|2|2|2|0|0|0|1|1|1|3|2|1|1|1|1|2|6|1850|1|1|1|0|4|2|0|0|0|0|0|0
29320503302|3|5|4|0|1|0|0|0|0|1|1|1|3|2|2|1|5|1|2|5|4000|3|1|2|0|2|1|0|0|0|1|1|1
29230229601|3|2|0|1|1|0|0|0|0|1|1|1|3|2|2|1|3|1|2|1|518|1|1|2|0|1|1|0|0|0|0|0|0
29180215801|3|4|2|1|1|1|1|0|0|1|1|2|3|2|2|1|5|1|1|6|2255|3|1|2|0|2|2|0|0|0|0|0|0
29180106101|3|2|0|1|1|1|0|0|0|1|1|1|3|2|2|1|3|1|2|4|210|3|1|2|0|1|1|0|0|0|0|0|0
29320601101|3|5|5|0|0|0|0|0|0|1|1|2|3|2|2|1|5|1|2|9|2470|3|1|1|0|4|0|0|0|0|0|0|0
29261123501|2|2|2|0|0|2|0|0|0|1|4|2|3|1|1|1|7|1|1|4|110|3|1|2|1|1|5|0|0|0|0|0|0
29150501901|3|8|7|1|0|1|0|0|0|1|1|1|3|2|1|1|1|1|2|9|1550|3|1|1|0|4|3|0|0|0|0|0|0
29150704401|3|2|0|2|0|0|0|0|1|1|1|1|3|2|1|1|3|1|1|3|225|2|1|1|0|0|2|0|0|0|0|0|0
29190706101|3|5|3|2|0|1|0|0|0|2|1|1|3|2|2|1|5|1|1|5|739|3|1|2|0|2|2|0|0|0|0|0|0
29150619801|3|2|2|0|0|0|0|0|0|1|1|1|3|2|2|1|7|1|2|2|66|4|1|2|0|1|1|0|0|0|0|0|0
29220706402|3|8|8|0|0|0|3|0|1|2|3|1|3|1|2|1|7|1|1|15|2422|3|1|1|5|3|6|0|0|0|0|100|5
29150416901|3|6|5|0|1|1|0|0|0|1|1|2|3|2|2|1|7|1|1|6|1200|3|1|1|0|3|1|0|0|0|0|0|0
29220504301|3|6|6|0|0|2|0|0|0|3|2|1|3|1|2|1|7|1|1|10|2466|3|1|1|5|3|2|0|0|0|0|0|0
29150621101|3|6|6|0|0|1|0|0|0|2|2|1|3|1|2|1|1|1|1|7|3287|4|1|1|3|4|2|0|0|0|0|0|0
29150510802|1|5|5|0|0|3|0|0|0|4|4|9|1|1|1|1|3|1|1|5|5000|4|1|2|22|5|5|0|0|0|0|0|0
29260913201|3|3|3|0|0|0|0|0|0|1|1|1|3|2|2|1|1|1|1|4|678|2|1|1|4|1|2|0|0|0|1|0|0
29260921901|3|3|1|2|0|1|0|0|0|1|1|1|3|2|2|1|1|1|2|3|68|3|2|1|0|1|1|0|0|0|0|0|0
29320611001|3|3|3|0|0|1|1|0|0|1|1|1|3|2|2|1|5|1|2|4|972|3|1|2|0|0|2|0|0|0|0|15|1
29220710603|1|7|7|0|0|0|0|0|2|6|6|2|1|2|2|3|1|1|1|7|600|1|1|2|12|0|7|0|0|0|2|0|0
29230426701|3|3|1|1|1|1|0|0|0|1|1|1|3|2|2|1|3|1|1|3|350|3|1|1|0|2|0|0|0|0|0|0|0
29230624001|3|5|5|0|0|2|1|1|0|2|2|1|3|2|1|1|7|1|1|8|1425|3|1|1|0|4|1|0|0|0|0|108|3
29040107701|3|8|4|0|2|0|0|2|0|1|1|2|3|2|1|1|6|1|2|10|1010|4|1|1|0|3|7|0|0|1|0|0|0
29261101404|1|14|14|0|0|8|0|0|0|6|7|2|3|1|1|1|1|1|1|14|5000|2|1|1|30|12|2|0|0|0|0|0|0
29240408104|1|10|10|0|0|5|0|0|0|19|36|2|1|2|1|1|1|1|1|9|3500|3|1|2|30|6|11|0|0|5|1|0|0
29030811806|1|3|3|0|0|1|0|0|0|0|0|2|3|2|2|2|5|2|1|4|0|1|1|2|2|3|0|0|0|0|0|0|0
29260903801|3|7|7|0|0|1|0|0|0|1|1|1|3|2|2|1|1|1|1|6|679|3|1|1|0|4|1|0|0|0|0|0|0
29260704903|1|9|9|0|0|1|0|0|0|2|1|2|3|1|1|1|1|1|1|10|300|3|2|2|1|0|9|0|0|0|1|0|0
29150321902|3|2|2|0|0|0|0|0|0|1|1|1|3|2|2|1|7|1|1|2|350|2|1|1|0|1|0|0|0|0|0|0|0
29220314301|3|6|3|1|2|1|0|1|0|2|1|2|3|2|2|1|5|1|1|4|875|4|1|1|0|4|0|0|0|0|0|0|0
29130207805|3|2|2|0|0|1|0|0|0|1|1|2|3|2|1|1|5|1|1|4|0|1|1|1|0|1|1|0|0|0|0|0|0
29190709701|3|5|5|0|0|1|1|0|0|2|1|1|3|2|2|1|1|1|2|6|1083|3|1|1|0|0|4|0|0|0|0|20|4
29150540211|3|6|2|4|0|1|0|0|1|1|1|1|3|2|2|1|1|1|2|8|401|3|1|1|0|1|3|0|0|0|0|0|0
29100801711|3|4|3|0|0|1|0|0|0|1|1|1|3|2|2|1|7|1|1|5|750|4|1|1|0|1|2|0|0|0|0|0|0
29100803701|3|2|2|0|0|1|0|0|0|1|1|2|3|2|2|1|7|1|1|2|350|2|1|1|0|2|0|0|0|0|0|0|0
29230515416|2|7|7|0|0|1|0|0|1|1|1|2|0|2|1|1|5|1|1|9|150|3|1|2|0|0|6|0|0|0|0|0|0
29230737006|1|8|8|0|0|2|0|0|0|4|4|2|1|2|1|1|1|1|1|9|250|3|1|1|5|0|6|0|0|0|0|0|0
29320806001|3|2|1|0|1|0|0|0|0|1|1|1|3|2|2|1|6|1|2|2|447|3|1|2|0|2|0|0|0|0|0|8|2
29260402002|3|2|2|0|0|2|0|0|0|1|1|1|3|2|1|1|5|1|1|6|109|4|1|1|0|0|2|0|0|0|0|0|0
29230304701|3|2|0|2|0|0|0|0|0|1|1|1|3|2|2|1|2|1|2|4|405|3|1|1|4|2|0|0|0|0|0|0|0
29230526901|3|2|2|0|0|1|0|0|0|1|1|1|3|2|2|1|1|1|1|3|520|4|1|2|0|0|1|0|0|0|0|6|1
29230502202|1|3|3|0|0|5|0|0|0|1|1|2|1|2|1|1|3|1|1|3|10705|3|1|2|3|5|1|0|0|0|0|0|0
29230312413|3|5|4|0|0|0|2|0|0|2|2|1|3|2|2|1|2|1|1|11|1381|3|1|1|7|1|4|0|0|0|0|0|0
29230409801|3|2|0|1|1|0|0|0|1|1|1|1|3|2|2|1|3|1|1|2|46|3|1|2|0|2|0|0|0|0|0|0|0
29220507004|3|2|2|0|0|0|0|0|1|1|1|1|3|2|2|1|3|1|1|2|118|4|1|1|0|0|1|0|0|0|0|0|0
29150118704|2|21|21|0|0|5|0|0|9|5|9|2|1|1|1|1|4|1|1|23|2915|3|1|2|30|3|28|0|0|0|0|0|0
29191022703|3|3|3|0|0|0|0|0|0|1|1|1|3|2|1|1|1|1|1|4|150|3|1|1|0|2|1|0|0|0|0|0|0
29220300102|3|4|0|4|0|0|4|0|1|2|2|2|2|1|1|1|7|1|1|4|1550|3|1|2|11|7|1|0|0|1|0|0|0
29150205001|3|2|1|1|0|1|0|0|0|1|1|2|3|2|2|1|1|1|1|2|402|2|1|2|0|1|0|0|0|0|0|0|0
29150401601|3|2|2|0|0|1|0|0|0|1|1|1|3|2|2|1|7|1|2|2|230|3|1|2|0|2|0|0|0|0|0|0|0
29230116303|1|3|3|0|0|1|0|0|1|1|1|2|0|2|1|1|7|1|1|3|1000|4|1|2|5|4|6|0|0|0|0|0|0
29191021001|3|1|1|0|0|0|0|0|0|1|1|1|3|2|2|1|7|1|2|3|125|3|1|1|0|2|0|0|0|0|0|0|0
29220506701|3|3|2|0|1|0|0|0|1|1|1|2|3|2|2|1|3|1|2|2|501|4|1|1|0|0|1|0|0|0|0|0|0
29130516801|3|2|2|0|0|0|0|0|0|1|1|1|3|2|2|1|4|1|2|3|379|3|1|1|0|2|0|0|0|0|0|0|0
29050100163|2|3|3|0|0|9|0|0|1|0|0|2|1|1|2|1|1|1|1|1|210|3|2|2|0|3|3|0|0|6|0|0|0
29210203403|3|1|0|0|1|1|0|0|0|1|1|1|3|2|2|1|7|1|2|4|170|3|1|2|0|2|0|0|0|0|0|0|0
29140309811|1|7|7|0|0|2|0|0|1|1|1|2|1|2|1|1|5|1|2|8|310|2|1|2|0|2|6|0|0|0|0|0|0
29120600303|5|7|0|0|0|0|0|0|1|3|3|2|1|1|1|1|1|1|1|7|600|3|1|1|10|1|3|0|0|0|0|0|0
29120605256|1|3|3|0|0|0|0|0|1|0|0|2|1|1|1|1|1|1|1|3|210|3|1|1|1|0|2|0|0|0|0|0|0
29291121501|3|4|3|0|1|1|0|0|0|1|1|2|3|2|1|1|7|1|2|4|180|3|1|2|0|0|1|0|0|0|0|0|0
29110509703|1|7|7|0|0|0|0|0|1|3|3|1|3|2|1|1|8|1|1|9|560|3|1|2|7|4|3|0|0|0|1|0|0
29050503501|3|7|7|0|0|1|0|0|1|1|1|2|3|2|1|1|5|1|1|7|800|3|1|1|0|2|4|0|0|0|0|0|0
29041108307|3|8|8|0|0|5|0|0|0|1|1|1|3|2|2|1|5|1|2|8|254|3|2|1|1|1|9|0|0|0|0|0|0
29191010403|1|3|3|0|0|0|0|0|0|1|0|9|1|2|2|1|1|1|1|7|150|3|1|1|0|5|2|0|0|0|0|0|0
29230411949|1|5|5|0|0|4|0|0|0|2|2|2|1|2|1|1|1|1|1|5|1000|2|1|1|10|6|4|0|0|0|0|0|0
29070915301|3|6|4|2|0|0|0|0|0|1|1|1|3|2|2|1|5|1|2|5|100|3|1|1|0|4|5|0|0|0|0|0|0
29200800867|1|7|7|0|0|2|0|0|0|1|1|2|1|2|1|1|5|1|2|7|100|3|1|2|6|0|4|0|0|2|1|0|0
29270121102|2|9|5|4|0|2|0|0|0|1|1|2|1|1|1|1|3|1|1|8|150|4|1|2|1|3|2|0|0|0|0|0|0
29110707604|1|3|3|0|0|2|0|0|3|3|2|2|3|1|1|1|7|1|1|3|700|3|2|1|5|5|1|0|0|0|0|0|0
29110603501|3|4|0|4|0|0|0|1|1|1|1|1|3|2|2|1|7|1|1|4|100|3|1|1|0|3|1|0|0|0|0|0|0
29291107101|3|1|1|0|0|1|0|0|0|1|1|1|3|1|2|1|5|1|2|1|165|3|2|2|0|1|0|0|0|0|0|0|0
29300510901|3|8|4|4|0|1|0|0|2|1|2|1|3|1|1|1|7|1|1|14|1535|3|1|1|5|5|6|0|0|0|0|0|0
29300500401|3|3|3|0|0|0|0|0|0|1|1|2|3|2|2|1|7|1|1|3|398|4|1|1|0|1|2|0|0|0|1|0|0
29301003804|1|9|9|0|0|2|0|0|1|1|1|2|1|2|1|1|3|1|1|9|200|4|1|1|0|3|4|0|0|6|0|0|0
29070905103|2|4|4|0|0|1|0|0|0|0|0|2|1|2|2|1|5|1|1|6|250|4|1|2|0|2|3|0|0|0|0|0|0
29230311203|3|4|1|2|1|0|0|1|0|1|1|1|3|2|2|1|2|1|2|4|1262|3|1|1|0|2|2|0|1|0|0|0|0
29230329701|3|2|1|0|1|1|0|0|0|1|1|1|3|2|1|1|4|1|2|3|313|4|1|1|0|1|1|0|0|0|0|15|2
29300502201|3|3|2|0|1|2|0|0|0|1|1|1|3|2|2|2|5|1|1|5|215|1|1|1|0|1|2|0|0|0|0|0|0
29301000701|3|8|0|6|0|0|2|0|0|1|1|2|3|2|2|1|1|1|2|14|1466|4|1|1|0|3|3|0|0|1|0|0|0
29300102701|3|7|7|0|0|0|1|2|0|2|2|2|3|2|2|1|4|1|1|7|821|1|1|1|0|6|2|0|2|2|0|0|0
29290320601|3|6|3|2|1|3|0|0|0|1|1|1|3|2|1|1|1|1|1|6|2761|4|1|1|0|3|1|0|0|0|0|0|0
29140202402|3|8|4|2|1|1|0|0|1|1|1|1|3|2|1|1|1|1|1|9|850|3|1|1|0|3|7|0|0|0|0|0|0
29140205301|3|5|2|3|0|0|0|0|1|1|1|1|3|2|2|1|1|1|1|5|1420|3|1|1|0|2|2|0|0|0|0|0|0
29070215107|1|3|0|0|0|0|0|0|1|0|0|2|1|1|2|1|7|1|2|3|90|3|1|2|2|1|2|0|0|0|0|0|0
29070212004|3|8|8|0|0|2|0|0|1|0|1|1|3|2|1|1|7|1|1|10|995|3|1|1|0|5|3|0|0|1|1|53|7
29070213702|3|2|2|0|0|1|0|0|0|1|1|2|3|2|1|1|7|1|2|4|100|4|1|1|0|1|1|0|0|0|0|0|0
29230426002|3|2|0|2|0|1|0|0|0|1|1|1|3|2|2|1|5|1|1|3|45|4|1|2|0|2|0|0|0|0|0|0|0
29140401801|3|9|7|0|2|2|0|0|1|1|2|2|3|1|1|1|1|1|1|9|1916|3|1|1|3|8|1|0|0|0|0|10|2
29140400506|1|7|0|0|0|0|0|0|0|2|2|2|3|2|1|1|3|1|1|10|200|3|1|2|0|3|4|0|0|0|0|0|0
29140407202|2|9|9|0|0|3|0|0|0|1|1|2|1|2|1|1|3|1|1|9|650|4|1|2|1|0|8|0|0|0|0|0|0
29050106001|3|8|5|2|1|1|1|0|0|1|1|1|3|2|2|1|5|1|1|10|943|4|1|1|0|5|1|0|0|0|0|20|4
29301300709|1|4|4|0|0|3|0|0|1|2|1|2|2|2|2|1|3|1|1|6|590|1|2|2|2|6|0|0|0|0|0|0|0
29301302101|3|6|4|0|0|0|0|0|0|1|1|1|3|2|2|1|1|1|1|8|2322|3|2|1|0|3|2|0|0|0|0|0|0
29230741904|3|7|2|2|1|2|0|0|0|1|1|1|3|2|1|1|2|1|2|10|1158|3|1|1|0|0|4|0|0|0|0|0|0
29111406001|3|2|2|0|0|0|0|0|1|2|2|1|3|2|2|1|1|1|2|2|220|3|1|1|0|2|0|0|0|0|0|0|0
29110704619|1|3|3|0|0|8|0|0|1|2|4|2|3|1|1|1|1|1|1|3|3220|3|1|2|7|5|1|0|0|0|1|11|5
29150214901|3|2|1|1|0|0|0|0|0|1|1|2|3|2|2|1|3|1|1|2|513|2|1|1|0|2|0|0|0|0|0|0|0
29310600202|3|2|2|0|0|0|0|0|0|1|1|1|3|2|2|1|5|1|2|3|385|4|1|1|0|0|1|0|0|0|0|0|0
29310605510|3|6|6|0|0|3|0|0|0|1|1|1|2|2|2|2|5|1|2|3|1130|4|2|2|0|7|1|0|0|0|0|0|0
29301404707|2|4|4|0|0|0|0|0|0|1|1|2|1|2|1|1|2|1|1|4|200|3|1|2|0|3|1|0|0|0|0|0|0
29181006001|3|7|2|5|0|0|0|0|0|1|1|1|3|2|1|1|5|1|1|9|1152|3|1|1|0|6|0|0|0|0|0|5|1
29310409401|3|4|4|0|0|1|0|0|0|1|1|1|3|2|2|1|1|1|1|4|300|3|1|1|0|2|2|0|0|0|0|20|4
29130507602|1|3|0|0|0|4|0|0|0|1|1|2|2|2|1|1|3|1|1|3|300|1|1|1|0|7|0|0|0|0|1|0|0
