School_Code|acyear|Repeaters_C1_Boys|Repeaters_C2_Boys|Repeaters_C3_Boys|Repeaters_C4_Boys|Repeaters_C5_Boys|Repeaters_C6_Boys|Repeaters_C7_Boys|Repeaters_C8_Boys|Repeaters_C1_Girls|Repeaters_C2_Girls|Repeaters_C3_Girls|Repeaters_C4_Girls|Repeaters_C5_Girls|Repeaters_C6_Girls|Repeaters_C7_Girls|Repeaters_C8_Girls
29150308102|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150308601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150308801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150308802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150308803|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150308804|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150308901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309002|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309203|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309204|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309205|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309602|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309803|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309804|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150309805|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0
29150309901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310002|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310102|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150310901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150311001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150311101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150311301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150311302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150311401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150311402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150311501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150311601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150311701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150311901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150312101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150312401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150312501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150312601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150312901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150312902|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150313001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150313101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150313102|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150313202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150313301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150313401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150313501|2011-12|1|0|1|0|1|0|0|0|2|0|1|0|0|0|0|0
29150313601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150313603|2011-12|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29150313604|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150313605|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150313606|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
29150313607|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150313902|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150314001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150314202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150314301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150314302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150314401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150314502|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150314503|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150314801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150314802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315002|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315403|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315404|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315602|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315603|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315703|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315803|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315805|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150315806|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316203|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316303|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316305|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316306|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316307|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316308|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316309|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316403|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316602|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316603|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316604|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316902|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150316903|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150317101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150317301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150317302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150318101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150318102|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150318301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150318501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150318502|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150318801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150318901|2011-12|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
29150319001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150319201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150319301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150319501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150319502|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150319503|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150319702|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150319801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150319802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150319901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150320101|2011-12|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29150320202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150320204|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150320301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150320701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150320802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321303|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321404|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321405|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321406|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321407|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321408|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321502|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321602|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321702|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321902|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150321903|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322102|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322203|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322204|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322205|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322206|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322207|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322208|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322209|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322303|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322304|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322305|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322306|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322502|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322903|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322904|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150322905|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150323001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150323102|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150323103|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150323104|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150323201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150323302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150323701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150323703|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150323931|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150324001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150324401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150324701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150325401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150325402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150325403|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150325501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150325502|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150325503|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150325504|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150325505|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150325506|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150325601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150325602|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150325801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150325901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150326201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150326401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150326501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150326701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150326801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327002|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327004|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327203|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327403|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327404|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327506|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327507|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327702|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327703|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327705|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150327901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328203|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328204|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328602|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
29150328701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328702|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328804|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328805|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328806|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328807|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328808|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328809|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328810|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328902|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150328903|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150329001|2011-12|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0
29150329201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150329301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150329302|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150329401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150329501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150329601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150329602|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150329702|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150329703|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150329704|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150329801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150329901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150330001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150330101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150330301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150330501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150330601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150330701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150330901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0
29150331501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150331801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0
29150331901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150332001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150332101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150332201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150400101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150400102|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0
29150400201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150400202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150400203|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150400501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150400502|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150400601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150400603|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150401001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150401002|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150401201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150401401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150401402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150401403|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150401501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150401601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150401702|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150401801|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150401802|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150401803|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150401901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150402001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150402002|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150402101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150402301|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150402401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150402402|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150402403|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150402601|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150402701|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150402901|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150403001|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150403003|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150403004|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150403005|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150403101|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150403201|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150403202|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
29150403401|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150403501|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29150403502|2011-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
