schcd|acyear|Working_Days_Primary|Working_Days_UPrimary|Schoool_Hours_Children_Pri|School_Hours_Children_UPri|School_Hours_Tch_P|School_Hours_Tch_UPR|Approachable_by_All_Weather_Road|CCE_implemented|People_Cumilativere_Record_Maintained|PCR_Shared_with_Parents|Children_from_Weaker_Section_Applied|Children_from_Weaker_Section_Enrolled|Aid_Received|Chilren_Admitted_for_Free_Education|SMC_Constituted|SMC_Members_Male|SMC_Members_Female|SMC_Members_Parents_Male|SMC_Members_PArents_Female|SMC_Members_Local_Authority_Male|SMC_Members_Local_Authority_Female|SMC_Meetings_Held|School_Developmentplan_Prepared|SMC_Children_Record_Maintained|Chld_Enrolled_for_Sp_Training_Current_Year_B|Chld_Enrolled_for_Sp_Training_Current_Year_G|Spl_Training_Provided_Current_Year_B|Spl_Training_Provided_Current_Year_G|Spl_Training_Enrolled_Previous_Year_B|Spl_Training_Enrolled_Previous_Year_G|Spl_training_Provided_Previous_Year_B|Spl_Training_Provided_Previous_Year_G|Spl_Training_Conducted_by|Spl_Training_Place|spl_Training_Type|Tch_or_EVS_for_spl_training|Spl_Training_Material|Textbook_Received|Text_Book_Received_Month|Text_Book_Received_Year|Academic_Session_Start_in|MDM_Status|Kitchenshed_Status|MDM_Source|Days_Meals_Served|Meals_Served_Prev_Yr|Students_Opted_MDM_B|Stdents_Opted_MDM_G|Kitchen_Devaices_Grant|Cook_M|Cook_F|Inspections_by_SO|Inspections_by_CM
29080401901|2011-12|232|232|8|8|8|8|1|1|1|1|0|0|0|0|1|7|5|5|4|2|1|4|1|1|0|0|0|0|0|0|0|0|6|0|0|0|2|1|6|2011|5|3|1|0|232|0|61|52|1|0|0|0|0
29080205544|2011-12|200|200|8|8|8|8|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|2|1|0|0|0|0|0|2|0|0|0|0
29080302401|2011-12|232|232|8|8|8|8|1|1|1|1|0|0|0|0|1|10|7|6|3|1|2|8|1|1|1|0|0|0|0|0|0|0|6|0|0|0|0|1|5|2011|5|3|1|5|232|0|77|91|1|0|0|0|0
29280502417|2011-12|0|222|0|6|0|7|1|1|2|2|0|0|0|0|1|1|8|0|0|2|0|6|1|2|0|0|0|0|0|0|0|0|0|0|0|0|2|1|5|2011|5|3|1|2|212|0|134|129|2|0|0|0|0
29080403501|2011-12|210|210|8|8|8|8|1|1|1|1|0|0|0|0|1|6|2|6|2|0|0|6|1|1|0|0|0|0|0|0|0|0|6|0|0|0|2|1|5|2011|5|3|1|0|210|0|147|101|1|0|0|0|0
29280203328|2011-12|232|232|7|6|7|7|1|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|0|2|0|0|0|0|0|2|0|0|0|0
29280203316|2011-12|233|233|7|6|7|7|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|0|2|0|0|0|0|0|2|0|0|0|0
29280203333|2011-12|224|224|7|6|7|7|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|0|2|0|0|0|0|0|2|0|0|0|0
29310310001|2011-12|238|0|6|0|6|0|1|1|1|1|0|0|0|0|1|10|4|7|2|0|0|4|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|238|0|6|10|1|0|0|0|0
29310313701|2011-12|235|0|6|0|6|0|1|1|1|1|0|0|0|0|1|4|5|4|5|2|0|8|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|235|0|15|8|1|0|0|0|0
29310302203|2011-12|230|0|6|0|6|0|1|1|1|1|0|0|0|0|1|9|5|6|3|0|0|8|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|234|0|12|12|2|0|0|0|0
29310314101|2011-12|238|0|6|0|6|0|1|1|1|1|0|0|0|0|1|6|3|15|10|2|1|10|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|238|0|7|17|1|0|0|0|0
29310313201|2011-12|234|234|6|6|6|6|1|1|1|1|0|0|0|0|1|4|5|1|1|2|1|11|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|234|0|61|55|1|0|0|0|0
29310313401|2011-12|236|236|6|6|6|6|1|1|2|2|0|0|0|0|1|7|2|41|33|2|0|13|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|2|0|44|33|1|0|0|0|0
29090605416|2011-12|234|234|6|6|6|6|1|1|1|1|0|0|0|0|0|2|7|0|3|1|0|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|2011|5|3|2|2|232|0|66|75|2|0|0|0|0
29310411907|2011-12|0|238|0|6|0|6|1|1|1|1|0|0|0|0|1|5|3|1|0|0|0|4|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|2|1|0|226|0|60|84|1|0|0|0|0
29310412701|2011-12|233|233|6|6|6|6|1|1|1|1|0|0|0|0|1|6|3|50|50|0|0|10|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|233|0|5825|1118|1|0|0|0|0
29310404403|2011-12|0|235|0|6|0|6|1|2|2|2|0|0|0|0|1|7|2|0|0|0|0|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|1|220|0|111|105|1|0|0|0|0
29310313001|2011-12|230|0|6|0|6|0|1|1|1|1|0|0|0|0|1|9|3|6|3|1|0|6|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|230|0|8|2|1|0|0|0|0
29310306901|2011-12|237|0|6|0|6|0|1|1|1|1|0|0|0|0|1|8|4|6|3|2|1|6|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|226|0|30|43|1|0|0|0|0
29310306902|2011-12|237|0|6|0|6|0|1|1|1|1|0|0|0|0|1|12|5|6|39|2|0|7|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|237|0|11|26|1|0|0|0|0
29130129601|2011-12|228|228|7|7|7|7|1|1|2|2|0|0|0|0|1|8|6|6|3|1|2|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|2011|5|3|1|0|225|0|40|46|1|0|0|0|0
29310613805|2011-12|232|0|8|0|8|0|1|1|1|1|0|0|0|0|1|10|4|6|3|1|0|7|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|1|232|0|15|7|2|0|0|0|0
29310605602|2011-12|235|0|8|0|8|0|1|1|1|1|0|0|0|0|1|7|2|0|0|0|0|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|3|1|0|200|0|14|11|2|0|0|0|0
29310601712|2011-12|0|229|0|8|0|8|1|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|0|2|0|0|0|0|0|2|0|0|0|0
29310604701|2011-12|236|236|8|8|8|8|1|1|1|1|0|0|0|0|1|5|4|5|4|0|1|9|1|2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|3|1|0|236|0|145|117|1|0|0|0|0
29310617502|2011-12|236|236|8|8|8|8|1|1|1|1|0|0|0|0|1|8|7|8|7|0|0|5|1|2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|3|1|0|236|0|42|36|1|0|0|0|0
29310605607|2011-12|231|0|8|0|8|0|1|1|1|1|0|0|0|0|1|9|4|5|4|0|0|8|1|2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|3|4|0|231|0|5|8|2|0|0|0|0
29310617903|2011-12|0|227|0|8|0|8|1|1|1|1|0|0|0|0|1|7|2|0|0|0|0|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|2|1|0|231|0|146|139|1|0|0|0|0
29310606601|2011-12|234|0|8|0|8|0|1|1|1|1|0|0|0|0|1|6|3|6|3|2|0|13|1|2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|3|1|0|234|0|23|26|1|0|0|0|0
29310606801|2011-12|232|0|8|0|8|0|1|1|1|1|0|0|0|0|1|6|3|6|3|1|2|8|1|2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|3|1|0|232|0|14|10|1|0|0|0|0
29310610501|2011-12|225|225|8|8|8|8|1|1|1|1|0|0|0|0|1|8|6|5|4|2|1|6|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|225|0|58|48|1|0|0|0|0
29310610502|2011-12|0|0|0|0|0|0|1|1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|3|2|0|0|0|0|2|1|0|0|0|0
29111700402|2011-12|235|235|8|0|8|0|1|1|1|1|0|0|0|0|1|6|4|5|4|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|2|220|0|10|18|2|0|0|0|0
29320804301|2011-12|227|227|8|8|8|8|1|1|1|1|0|0|0|0|1|8|7|6|3|1|1|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|227|0|12|14|1|0|0|0|0
29320505601|2011-12|233|233|8|8|8|8|1|1|1|1|0|0|0|0|1|8|6|5|4|1|2|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|233|0|10|12|2|0|0|0|0
29320709804|2011-12|230|230|8|8|8|8|1|1|1|1|0|0|0|0|1|9|4|4|5|1|0|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|205|0|5|6|2|0|0|0|0
29320515301|2011-12|231|231|8|8|8|8|1|1|1|1|0|0|0|0|1|6|3|6|3|0|0|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|221|0|10|5|2|0|0|0|0
29320515602|2011-12|235|235|8|8|8|8|1|1|1|1|0|0|0|0|9|6|3|6|3|1|0|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|235|0|37|30|2|0|0|0|0
29320515604|2011-12|228|228|8|8|8|8|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|2|1|0|228|0|59|45|2|0|0|0|0
29320520501|2011-12|228|228|8|8|8|8|1|1|1|1|0|0|0|0|1|8|6|4|5|1|0|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|228|0|4|12|2|0|0|0|0
29320504504|2011-12|235|235|8|8|8|8|1|1|1|1|0|0|0|0|1|8|6|4|5|0|1|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|235|0|7|8|2|0|0|0|0
29320520401|2011-12|238|238|8|8|8|8|1|1|1|1|0|0|0|0|1|9|7|6|3|1|1|11|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|238|0|8|14|2|0|0|0|0
29320520701|2011-12|232|232|8|8|8|8|1|1|1|1|0|0|0|0|1|10|4|6|3|0|0|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|232|0|7|13|2|0|0|0|0
29320520601|2011-12|229|229|8|8|8|8|1|1|1|1|0|0|0|0|1|6|3|6|3|2|2|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|2|0|229|0|23|19|2|0|0|0|0
29320519901|2011-12|232|232|8|8|8|8|1|1|1|1|0|0|0|0|1|6|5|6|3|1|0|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|232|0|10|15|2|0|0|0|0
29320519702|2011-12|233|233|8|8|8|8|1|1|1|1|0|0|0|0|1|5|6|3|6|1|0|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|224|0|24|18|2|0|0|0|0
29320514404|2011-12|231|231|8|8|8|8|1|1|1|1|0|0|0|0|1|10|2|4|5|2|0|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|231|0|4|2|2|0|0|0|0
29310613905|2011-12|236|0|8|0|8|0|1|1|1|1|0|0|0|0|1|6|7|5|4|1|1|9|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|235|0|3|2|2|0|0|0|0
29240504704|2011-12|233|233|8|7|8|8|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29030324202|2011-12|228|228|8|8|8|8|1|1|1|1|0|0|100|41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|9|228|0|119|115|2|0|0|0|0
29100104301|2011-12|235|0|8|0|8|0|1|1|1|1|0|0|0|0|1|6|11|3|6|0|0|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|235|0|19|20|2|0|0|0|0
29100103906|2011-12|237|237|8|8|8|8|1|1|1|1|40|40|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29130527702|2011-12|0|0|0|0|0|0|1|1|2|1|0|0|0|0|2|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|2|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29130305002|2011-12|227|0|7|0|7|0|1|1|1|1|0|0|0|0|1|6|3|0|0|0|0|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|227|0|10|13|2|0|0|0|0
29310612006|2011-12|0|237|0|8|0|8|1|1|1|2|0|0|0|0|1|7|2|0|0|0|0|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|2|1|0|189|0|103|86|2|0|0|0|0
29310612102|2011-12|232|0|8|0|8|0|1|1|1|1|0|0|0|0|1|10|7|6|3|2|3|6|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|232|0|13|17|1|0|0|0|0
29310620208|2011-12|0|235|0|7|0|7|1|1|1|1|0|0|0|0|1|7|2|0|0|0|0|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|2|4|0|226|0|113|30|2|0|0|0|0
29310619003|2011-12|229|229|8|8|8|8|1|1|1|1|0|0|0|0|1|5|4|0|0|2|0|6|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|4|0|229|0|48|55|1|0|0|0|0
29020201903|2011-12|0|231|0|8|0|8|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|7|2011|5|2|4|0|231|0|87|83|2|0|0|0|0
29020208102|2011-12|234|234|8|7|8|8|1|1|1|1|0|0|0|0|1|6|3|6|3|3|2|12|1|1|0|0|0|0|0|0|0|0|6|0|0|0|0|1|4|2011|5|3|1|0|234|0|43|33|2|0|0|0|0
29310405201|2011-12|234|0|6|0|6|0|1|1|1|1|0|0|0|0|1|6|3|23|23|2|0|6|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|234|0|17|16|1|0|0|0|0
29310418403|2011-12|233|0|6|0|6|0|1|2|2|2|0|0|0|0|1|5|4|2|1|1|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|233|0|11|10|2|0|0|0|0
29310422901|2011-12|235|0|6|0|6|0|1|2|2|2|0|0|0|0|1|6|3|41|0|1|0|9|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|235|0|23|20|1|0|0|0|0
29310307401|2011-12|235|0|6|0|6|0|1|1|1|1|0|0|0|0|1|7|2|6|3|1|1|6|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|235|0|11|11|1|0|0|0|0
29130203906|2011-12|228|228|7|7|7|7|1|1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|2|1|0|228|0|134|152|2|0|0|0|0
29130129701|2011-12|227|227|7|7|7|7|1|1|1|1|0|0|0|0|1|12|2|6|3|0|0|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|2011|5|3|1|0|214|0|51|42|1|0|0|0|0
29130219516|2011-12|234|234|7|7|7|7|1|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|2011|5|2|1|0|234|0|87|54|2|0|0|0|0
29130107501|2011-12|224|224|7|7|7|7|1|1|1|1|0|0|0|0|0|8|6|6|3|1|2|6|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|224|0|58|48|1|0|0|0|0
29130121801|2011-12|235|0|7|0|7|0|1|1|1|1|0|0|0|0|1|8|6|6|3|0|0|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|235|0|10|14|1|0|0|0|0
29130412503|2011-12|225|225|7|7|7|7|1|1|1|1|0|0|0|0|1|9|4|5|4|0|0|6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|208|0|66|64|1|0|0|0|0
29130202013|2011-12|233|233|7|7|7|7|1|1|1|1|0|0|0|0|0|10|4|155|30|3|3|20|1|1|0|0|0|0|0|0|0|0|6|0|0|0|0|1|5|2011|6|3|1|9|230|0|140|104|1|0|0|0|0
29130304301|2011-12|226|0|7|0|7|0|1|1|1|1|0|0|0|0|1|3|3|0|0|0|0|6|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|226|0|4|5|1|0|0|0|0
29130605501|2011-12|233|0|7|0|7|0|1|1|1|1|0|0|0|0|1|6|4|5|4|0|1|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|5|233|0|7|11|1|0|0|0|0
29130611604|2011-12|231|0|7|0|7|0|1|1|1|1|0|0|0|0|0|6|3|6|3|1|0|6|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5|2011|5|3|1|0|0|0|6|8|1|0|0|0|0
29130502002|2011-12|232|232|6|6|6|6|1|1|1|1|0|0|0|0|1|9|6|6|3|0|0|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|2|1|6|2011|5|3|1|1|232|0|0|134|1|0|0|0|0
29310622601|2011-12|232|0|8|0|8|0|1|1|1|1|0|0|0|0|1|10|7|6|3|0|0|9|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|0|232|0|11|11|1|0|0|0|0
29310613602|2011-12|232|0|8|0|8|0|1|1|1|1|0|0|0|0|1|7|2|0|0|0|0|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|4|0|200|0|18|8|2|0|0|0|0
29130301504|2011-12|237|0|7|0|7|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29310602401|2011-12|236|236|8|8|8|8|1|1|1|9|0|0|0|0|1|7|3|6|2|1|1|8|1|2|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6|2011|5|3|1|0|231|0|42|37|1|0|0|0|0
29320711201|2011-12|230|230|8|8|8|8|1|1|1|1|0|0|0|0|1|7|5|6|3|1|2|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|233|0|65|43|1|0|0|0|0
29320711301|2011-12|230|230|8|8|8|8|1|1|1|1|0|0|0|0|1|6|3|6|3|0|0|6|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|230|0|11|10|2|0|0|0|0
29320711701|2011-12|230|230|8|8|8|8|1|1|1|1|0|0|0|0|1|6|5|5|4|1|1|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|214|0|31|20|1|0|0|0|0
29320704501|2011-12|230|230|8|8|8|8|1|1|1|1|0|0|0|0|1|9|5|6|3|1|1|12|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|212|0|82|76|1|0|0|0|0
29090210118|2011-12|232|232|7|6|7|7|1|1|1|1|0|0|0|0|2|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29090200402|2011-12|232|232|7|6|7|7|1|1|1|1|0|0|0|0|1|10|5|6|3|4|2|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|2011|5|3|1|2|232|0|4|24|1|0|0|0|0
29090204502|2011-12|232|232|7|6|7|7|1|1|2|2|0|0|0|0|1|15|11|6|3|9|8|8|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|2011|5|3|1|2|232|0|28|17|2|0|0|0|0
29140116101|2011-12|227|227|6|6|6|6|1|1|1|1|0|0|0|0|1|6|3|6|3|0|0|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|5|227|0|45|32|1|0|0|0|0
29331002201|2011-12|233|233|8|8|8|8|1|1|1|1|0|0|0|0|1|6|3|1|0|1|1|7|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|6|3|1|2|230|0|61|48|1|0|0|0|0
29331003608|2011-12|230|230|8|8|8|8|1|2|1|1|10|5|0|0|2|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29320704503|2011-12|221|221|8|8|8|8|1|1|1|1|0|0|0|0|1|8|8|3|3|5|5|4|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|2|1|0|225|0|101|94|1|0|0|0|0
29320817101|2011-12|231|231|8|8|8|8|1|1|1|1|0|0|0|0|1|15|5|9|3|5|3|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|231|0|35|28|2|0|0|0|0
29320817102|2011-12|228|228|8|8|8|8|1|1|1|1|0|0|0|0|1|5|7|5|4|1|0|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|2|0|228|0|2|3|2|0|0|0|0
29111701002|2011-12|232|232|8|5|8|8|1|1|1|1|0|0|0|0|1|11|3|6|3|2|0|7|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|0|232|0|68|66|1|0|0|0|0
29111702502|2011-12|229|229|8|0|8|0|1|1|1|1|0|0|0|0|1|8|6|5|4|2|3|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|227|0|6|17|1|0|0|0|0
29111705501|2011-12|230|230|8|5|8|8|1|1|1|1|0|0|0|0|1|6|3|0|2|2|2|8|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|230|0|106|76|1|0|0|0|0
29120503102|2011-12|230|230|8|8|8|8|1|1|1|1|0|0|0|0|0|6|3|6|3|0|0|12|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|2011|5|4|1|2|230|0|42|44|2|0|0|0|0
29120504006|2011-12|230|230|8|8|8|8|1|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|5|3|1|1|230|0|180|140|1|0|0|0|0
29060113101|2011-12|230|230|8|8|8|8|1|1|1|1|0|0|0|0|1|6|3|0|0|0|0|5|1|1|4|8|4|8|12|3|12|3|1|1|2|1|1|1|4|2011|5|3|1|2|230|0|151|120|1|0|0|0|0
29111704401|2011-12|232|232|8|5|8|8|1|1|1|1|0|0|0|0|1|6|3|0|0|2|2|12|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|1|215|0|259|258|1|0|0|0|0
29120506105|2011-12|228|228|8|8|8|81|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|4|2|2|220|0|56|94|1|0|0|0|0
29120507857|2011-12|230|230|8|8|8|8|1|2|9|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29120506402|2011-12|231|231|8|8|8|8|1|1|1|0|0|0|0|0|0|6|3|0|0|0|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|0|1|2|0|0|0|0|0|2|0|0|0|0
29120507842|2011-12|224|224|8|8|8|8|1|1|2|2|0|0|0|0|1|11|7|6|3|3|0|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|4|2|5|199|0|50|50|2|0|0|0|0
29120507846|2011-12|227|227|3|8|3|3|1|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|7|2011|5|2|2|0|0|0|0|0|2|0|0|0|0
29120507867|2011-12|230|230|8|8|8|8|1|1|1|1|42|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29120507871|2011-12|237|237|8|8|8|8|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29120507872|2011-12|227|227|8|8|8|8|1|1|1|1|0|0|0|0|0|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|2011|5|1|2|0|0|0|0|0|2|0|0|0|0
29120506361|2011-12|210|210|8|8|8|8|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2011|5|3|1|5|210|0|81|85|1|0|0|0|0
29120501502|2011-12|228|228|7|7|7|7|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|2011|6|3|1|0|228|0|5|49|1|0|0|0|0
29271303607|2011-12|235|0|8|0|8|0|1|1|1|1|0|0|0|0|1|5|5|3|1|2|0|5|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|7|2011|5|4|2|0|0|0|0|0|2|0|0|0|0
29030305301|2011-12|228|228|8|8|8|8|1|1|1|1|0|0|0|0|1|6|3|6|2|4|2|17|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|1|1|214|0|174|206|1|0|0|0|0
29030306906|2011-12|0|234|0|8|0|8|1|1|1|1|0|0|0|0|1|11|0|5|0|6|0|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|2011|5|3|3|5|234|0|149|146|1|0|0|0|0
