'TYPE','DISTRICT','BLOCK','CLUSTER','ID','SCHOOLNAME','CATEGORY','MP CONSTITUENCY','MP NAME','MLA CONSTITUENCY','MLA NAME','WARD NAME','REPRESENTATIVE CORPORATER','WARD NO'
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA',31502,'AGRAHARALAYOUT 2',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA',31505,'JAKKUR LAYOUT 1',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA',31529,'KAMAKSHAMMA LAYOUT',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA',31541,'YELAHANKA  4',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA',33850,'AGRAHARA',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA',33854,'SURABHI LAYOUT 1',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA',33856,'AMRUTHAHALLI KENDRA 1',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA',33863,'YELAHANKA UPANAGARA 1',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA',33885,'AMRUTHHALLI KENDA  2',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA',33925,'AGRAHAR BEDAVANI 2',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA',33941,'HOSABEEDI KANDERA3',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA',33948,'MARUTHI NAGAR',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA',35483,'MANJUNATH NAGAR 1',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE NORTH (YELAHANKA)','YALAHANKA UPNAGAR',31414,'MOODALAPALYA',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',30410,'SIDDA PURA',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',30412,'LALBAGH',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',30643,'BUNDAY SLUM',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',31063,'WILSON GARDEN (DAYANANDA)',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',31151,'SIDDARAT COLONY',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',31152,'SIDDARAT COLONY 2',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',31188,'SIDDARAT COLONY 3',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',31197,'JAKKASANDRA',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',31457,'ANJANNAYYA SLUM 1',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',31515,'LALBAGH SIDDAPURA',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',34067,'ADUGODI POLICE QUARTRESS',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',34068,'JAYANAGAR 1',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',34109,'DAYANANDA 2',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',34160,'JAKKASANDRA  2',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE STATE','WILSON GARDEN',35114,'ADUGODI II',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','BYRATHI',30571,'KOTTANOORU',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','BYRATHI',30665,'JODIHUSKURU',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','BYRATHI',31315,'THIRUMENAHALLI',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','DODDAKANNELLI',33774,'MULLURU',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','JEEVANBHIMA NAGAR',29632,'J B NAGAR',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','JEEVANBHIMA NAGAR',29637,'ISLAM PURA',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','JEEVANBHIMA NAGAR',29663,'ISLAM PURA 3 NEAR SOUT SCHOOL',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','JEEVANBHIMA NAGAR',29686,'NELLAR PURA',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','K.R.PURAM',30944,'KAVERINAGAR 1',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','K.R.PURAM',30953,'DODDA DEVASANDRA',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','KENGERI CIRCLE',30947,'DEVARABISANA HALLI',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','KENGERI CIRCLE',33739,'HARI COLONY',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','KENGERI CIRCLE',35332,'GOOD WILL PLAY HOME',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','VARTHUR ',29702,'SIDDHAPURA',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','KADUGODI',29707,'CHANSANDRA',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','KADUGODI',30577,'NAGESHVARA NAGENAHALLI',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','KADUGODI',30673,'KADUGODI PLANTATION',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','KADUGODI',33750,'NAGANAHALLI COLYONI',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','KONNANA KUNTE',31525,'GOLLAHALLI 1',,,,,,,,
'PRESCHOOL','BANGALORE','BANGALORE SOUTH(BANASHANKARI)','KONNANA KUNTE',35490,'KENGUNTE 1',,,,,,,,
'PRESCHOOL','BANGALORE','NON NOTIFIED SLUM','ASHRAYA NAGAR',35851,'ASHRAYA NAGAR',,,,,,,,
'PRESCHOOL','BANGALORE','NON NOTIFIED SLUM','DODDA BANASAWADI',35874,'OMBR LAYOUT',,,,,,,,
'PRESCHOOL','BANGALORE','NON NOTIFIED SLUM','PANTHARAPALYA',35854,'PANTHARAPALYA 1',,,,,,,,
'PRESCHOOL','BANGALORE','NON NOTIFIED SLUM','PANTHARAPALYA',35855,'PANTHARAPALYA 2',,,,,,,,
'PRESCHOOL','BANGALORE','NON NOTIFIED SLUM','PANTHARAPALYA',35856,'PANTHARAPALYA 3',,,,,,,,
'PRESCHOOL','BANGALORE','NON NOTIFIED SLUM','PANTHARAPALYA',35857,'PANTHARAPALYA 4',,,,,,,,
'PRESCHOOL','BANGALORE','NON NOTIFIED SLUM','VERABADRA NAGAR',35858,'VERABADRA NAGAR 1',,,,,,,,
'PRESCHOOL','BANGALORE','NON NOTIFIED SLUM','VERABADRA NAGAR',35859,'VERABADRA NAGAR 2',,,,,,,,
'PRESCHOOL','BANGALORE','NON NOTIFIED SLUM','YARUB NAGAR',35852,'YARUB NAGAR 1',,,,,,,,
'PRESCHOOL','BANGALORE','NON NOTIFIED SLUM','YARUB NAGAR',35853,'YARUB NAGAR 2',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','AUDUGODI',30392,'AUDUGODI',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','AUDUGODI',30398,'AUDUGODI 2',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','AUDUGODI',30402,'AUDUGODI POLICE QUTRAS BANGALORE 30',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','DODDA BANASWADI',29582,'JOSEP GARDEN',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','DODDA BANASWADI',29606,'VIJNAPURA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','DODDA BANASWADI',30224,'PERIYAR NAGARA 2',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','DODDA BANASWADI',30313,'VENKESH PURAM',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','DODDA BANASWADI',30315,'KARIYAPPA COLONY',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','DODDA BANASWADI',30450,'RAMASWAMIPALYA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','DODDA BANASWADI',30573,'VIJINAPURA RAILWAY STATION',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','DODDA BANASWADI',34117,'SONNAPPA GARDEN',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','DODDA BANASWADI',34126,'SONNAPPA GARDEN 2',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','DODDA BANASWADI',34137,'SUGAR MANDI',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','DODDA BANASWADI',34161,'SUGAR MANDI 1',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KADUGONDANAHALLI',30465,'DARGA MOHOLLA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KADUGONDANAHALLI',30470,'BYRASANDRA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KADUGONDANAHALLI',30583,'BRUNDAVANANAGARA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KADUGONDANAHALLI',31277,'VEERANPALYA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KODIHALLI',29645,'ANANDA PURAM',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KODIHALLI',29649,'JOUTHI NAGAR',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KODIHALLI',29690,'ANANDA PURAM 1ST MAIN',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KODIHALLI',29701,'G.M. PALYA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KODIHALLI',34133,'G.M PALYA 1',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KODIHALLI',34134,'SULTHAN PALYA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KODIHALLI',34136,'ANANDAPURAM',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KODIHALLI',34138,'ISLAMPURA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KODIHALLI',34140,'ISLAMPURA  2',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KODIHALLI',34141,'ANANDPURA 2',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KODIHALLI',34146,'MALLESHPALYA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KODIHALLI',34162,'ISLAMPURA  1',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KORAMANGALA',30387,'AUDUGODI 5',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KORAMANGALA',30471,'E.W.S QUERTERS',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KORAMANGALA',30781,'VENKTPURA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KORAMANGALA',31041,'SHASTRI NAGAR 2',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KORAMANGALA',31103,'P K R NAGAR(MAYABAZAR)',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','KORAMANGALA',35484,'P.K.R NAGAR',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',29658,'ISLAM PURA 2 MENI',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',29660,'ISLAM PURA 1 ST MAIN',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',29688,'ANANDA PURAM 1',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',31363,'ISLAMPURA 2',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',31368,'ISLAMPURA 1',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',31435,'HOSABYPANAHALLI',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',34115,'SHIVAJINAGAR',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',34122,'JYOTHINAGAR',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',34124,'JYOTHINAGAR 1',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',34127,'ANANDAPURA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',34128,'GOVINDAPURA 1',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',34131,'ANANDAPURA 1',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',34132,'GOVINDAPURA 2',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',34135,'GOVINDAPURA 3',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','MURPHY TOWN',35491,'ANNASANDRA PALYA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','RAJENDRANAGARA',30375,'L R NAGAR',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',30287,'NEW BAGALUR',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',30348,'D J HALLI',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',30354,'SONNAPP GARDAN D J HALLI',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',30357,'SWAKAAR LINE',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',30363,'DADDANAGAR',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',30585,'SONNAPPA GARDAN',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',30594,'D.J.HALLI  (1)',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',30785,'MODI GARDEN EDGA MOHULLA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',30975,'DODDANNANAGARA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',30983,'GANDHINAGAR 1',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',30985,'EIDGA MAHULLA 1',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',30994,'TANKA MOHULLA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',31288,'BASSAPA LANE',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',34116,'CHAMUNDI NAGAR',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',34118,'SHIVAJINAGAR 1',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',34119,'YASIN NAGARA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',34120,'A K COLONY',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',34121,'RIZWAN COMPOUND',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',34123,'OLD PNT COLONY',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',34125,'AMBEDKAR COLLEGE',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',34130,'MODI ROAD 2',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',34142,'BANGAR GIRI',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',34144,'REHMATH NAGAR',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',34152,'JANI BI COMPOUND',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',35468,'RAGGAPPA BLOCK',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',35474,'CHIKKANA LINE D J HALLI',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',35487,'CHAMUNDI NAGAR I',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SULTANPALYA',35488,'PERIYAR NAGAR',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SHAKTHI',29589,'MODI ROAD MODI MASJEED D J HALLI',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SHAKTHI',29591,'SUGER MANDI DJ HALLI',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SHAKTHI',29595,'KHUSHAL NAGAR KB SANDERA',,,,,,,,
'PRESCHOOL','BANGALORE','SUMANGALI SEVA ASHRAMA ','SPOORTHI',29602,'JEEVANBHIMANAGAR',,,,,,,,
